numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
104;2022;Concorrência Pública;Deserto;Urbanização do Estacionamento da Unioeste - Campus de Marechal Cândido Rondon;UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon;Não;;;Menor Preço;222436.98;;2022-09-14;;;;583332019;
105;2022;Concorrência Pública;Homologado;Contratação de empresa especializada em engenharia para elaboração de Projeto Arquitetônico e Complementares para a reforma e ampliação das instalações do Hospital da Polícia Militar no município de Curitiba, situado na Av. Prefeito Omar Sabbag, nº 894, no Bairro Jardim Botânico no município de Curitiba, com área de reforma estimada em 12.519,27 m2, área a demolir estimada em 615,98 m2 e área a ampliar estimada em 4.936,00 m2, além da retificação administrativa da área do terreno junto ao registro de imóveis competente e a regularização das edificações existentes sobre o terreno e anexação dos lotes.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;2865722.00;1891678.09;2022-11-22;2023-03-24;Avenida Iguaçu 420 6° andar Rebouças Curitiba PR 80230020;;145358086;
106;2022;Concorrência Pública;Homologado;Reforma na 13a Delegacia Regional da Receita, sita a Rua Padre Champagnat, n 130, no municipio de Cascavel, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;599204.79;569064.78;2022-11-08;2022-11-25;;;184920433;
107;2022;Concorrência Pública;Homologado;Execução de serviços de conservação e manutenção, sob responsabilidade da Diretoria de Operações DOP,  visando reparar ou sanar defeitos no pavimento, totalizando 1.049,17 km de rodovias da Superintendência Regional Campos Gerais, de acordo com o estabelecido no Edital e demais documentos da licitação. ;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;147897601.53;57157691.37;2022-09-09;2023-02-28;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;190910318;
109;2022;Concorrência Pública;Homologado;Elaboracao de Laudo Tecnico Conclusivo de Avaliacao Estrutural de edificacoes, com o objetivo de inspecao e diagnostico dos elementos estruturais em concreto armado, elementos em estrutura metalica e paineis de vedacao em alvenaria, bem como mapeamento de danos causados por manifestacoes patologicas dos Barracoes 01, 02 e 03 do DER Taruma, situados na rua Jose Verissimo, n 467, Taruma, no municipio de Curitiba, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;46954.80;30520.62;2023-01-17;2023-02-09;;;183972111;
110;2022;Concorrência Pública;Homologado;"Execução de serviços de conservação/manutenção na Rodovia não pavimentada
PR-461 código 461N0031EPR, trecho Maringá - Ent. PR-218 Ângulo, conforme especificações contidas no Termo de Referência Anexo 01 do Edital, e no projeto básico.";DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;2687128.71;1798984.20;2022-10-04;2023-02-28;;;192654203;
112;2022;Concorrência Pública;Homologado;CONCORRÊNCIA a seleção de propostas visando a regime de empreitada por preço unitário, para adequações no Setor de Licitações.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;69895.76;69353.51;2022-09-22;2022-09-26;;;625722021;
113;2022;Concorrência Pública;Homologado;O objeto desta licitação é a ampliação no Colégio Estadual Marechal Arthur da Costa e Silva, situado na Rua Vereador José Teixeira Alves, Centro 171, fone 44 3435-1246, no Município de Planaltina do Paraná, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;619189.95;535599.36;2022-09-22;2022-09-27;;;166010110;1 Ano(s)
114;2022;Concorrência Pública;Deserto;Reforma do ambiente multiuso para aulas práticas do Curso de Educação Física da Universidade Estadual do Oeste do Paraná  UNIOESTE Campus de Marechal Cândido Rondon.;UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon;Não;;;Menor Preço;274538.28;;2022-09-30;;;;642462022;
115;2022;Concorrência Pública;Cancelado;Contratação de empresa especializada para executar Reforma no Instituto Médico Legal e no Instituto de Criminalística sito a Rua Engenheiro Antônio Rebouças, 1755 - Bairro Santa Cruz no município de Guarapuava, Paraná. ;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;583316.89;;2023-01-05;;;;185471853;
116;2022;Concorrência Pública;Homologado;Execução de serviços de conservação e manutenção de rodovias da Superintendência Regional Oeste, subdividido em 4 lotes, de acordo com o estabelecido no Edital e demais documentos da licitação e conforme Termo de Referência.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;204508782.99;152334532.54;2022-09-30;2023-02-28;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;192637724;
117;2022;Concorrência Pública;Deserto;Contratação de empresa especializada para executar a Reforma do Estacionamento Interno da 3º Companhia Independente da Policia Militar, sito à Rodovia PR-182, Km 69, Zona Rural de Loanda, Paraná. ;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;220711.80;;2023-01-16;;;;172173934;
118;2022;Concorrência Pública;Homologado;"Execução de serviços de conservação e manutenção em trechos descontínuos das rodovias estaduais PRC-158 e PRC-280 que totalizam 116,35 km de rodovias da Superintendência Regional Oeste, aqui denominado de Lote G, de acordo com o estabelecido no Edital e demais documentos da licitação.
";DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;36202201.00;27513934.45;2022-10-03;2023-01-12;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;193281745;
119;2022;Concorrência Pública;Cancelado;Contrataçao de serviço tecnico de engenharia e arquitetura para levantamento e diagnostico do estado de conservaçao, desempenho, manutençao, possiveis melhorias, manutençao corretiva e preventiva, e reparos nos sistemas estruturais, instalaçoes prediais, elementos de arquitetura, com elaboraçao de relatorio e laudo tecnico conclusivo, com indicaçao e ou projeto, e memorial descritivo para a correçao das desconformidades, levantamento de reparos gerais e orçamento qualitativo e quantitativo de todos os serviços necessarios para a restituiçao da edificaçao ao pleno funcionamento e estado de conservaçao, inclusive a elaboraçao de manual tecnico de manutençao, uso e operaçao da edificaçao do Palacio das Araucarias, com area construida de 29.680,37 m2, localizado na Rua Jacy Loureiro de Campos, n 180, Centro Civico, no municipio de Curitiba, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;389587.23;;2023-01-10;;;;176610387;
120;2022;Concorrência Pública;Fase Certame;Contratação de empresa de engenharia para obra de cercamento do Campus de Cornélio Procópio.;UENP-Universidade Estadual do Norte do Paraná;Não;;;Menor Preço;1113009.94;;2022-11-17;;;;192244080;
121;2022;Concorrência Pública;Homologado;CONCORRÊNCIA tipo Menor Preço em regime de empreitada por preço unitário para Execução de Reformas no Complexo Poliesportivo na Universidade Estadual do Oeste do Paraná UNIOESTE Campus de Marechal Cândido Rondon;UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon;Não;;;Menor Preço;207340.65;205995.45;2022-10-05;2022-10-06;;;505632017;
122;2022;Concorrência Pública;Homologado;Instalação de Grades de Proteção nas janelas da quadra coberta;UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon;Não;;;Menor Preço;30019.93;25000.02;2022-10-05;2022-10-06;;;593972020;
123;2022;Concorrência Pública;Homologado;Construção de depósito de lixo;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Não;;;Menor Preço;67117.84;64434.31;2022-10-07;2022-10-19;;;262;
124;2022;Concorrência Pública;Cancelado;Construcao da Delegacia Cidada Padrao II de Cianorte, com area total de 1.362,69 m2, sito a Avenida Maranhao, s n, no municipio de Cianorte, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;;;2023-01-03;;;;162269429;
125;2022;Concorrência Pública;Fracassado;Construcao da Sede do Corpo de Bombeiros de Medianeira, com area de 1.843,39 m2, em terreno situado a Rua Mato Grosso, s n, no Municipio de Medianeira, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;6371728.14;;2022-12-19;;;;186491335;
126;2022;Concorrência Pública;Homologado;O objeto desta licitação é a construção da quadra esportiva coberta e demais serviços de engenharia na Escola Estadual Cívico-Militar Carmela Bortot, situado na Rua Rui Barbosa, 175, Bairro Bortot, fone 46 3225-1609, no Município Pato Branco, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;2057456.53;1721473.99;2022-10-18;2022-11-10;;;178393723;1 Ano(s)
127;2022;Concorrência Pública;Homologado;Execução dos serviços de manutenção e conservação de rodovias estaduais não pavimentadas do Lote 03, pertencente a Superintendência Regional Campos Gerais - Rodovia PRC-487, trecho Entr. PR-239 - Ivaí e Final do pavimento Bom Jardim do Sul - Ipiranga e rodovia PR-535, trecho Rio do Tigre - Entr. PRC-487 Cândido de Abreu, com extensão de 117,73 km, conforme Termo de Referência, Anexo I do Edital.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;10746585.59;10741426.26;2022-10-21;2022-12-21;;;193103006;
128;2022;Concorrência Pública;Cancelado;Reforma na Unidade Local de Sanidade Agropecuária ULSA de Sapopema, sita a Avenida Manoel Ribas, n 265, Centro, no Municipio de Sapopema, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;265816.60;;2023-01-02;;;;186968514;
129;2022;Concorrência Pública;Homologado;Reforma na 5 Subdivisao Policial de Pato Branco, sito a Travessa Goias, n 55, no municipio de Pato Branco, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;2164841.20;1977582.43;2022-12-16;2023-02-10;;;152592094;
130;2022;Concorrência Pública;Homologado;Execução de serviços de conservação e manutenção, sob responsabilidade da Diretoria de Operações, visando reparar ou sanar defeitos no pavimento, totalizando 434,46 km de rodovias da Superintendência Regional Norte, denominado como Lote D, de acordo com o estabelecido no Edital e demais documentos da licitação;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;57856022.16;40566460.79;2022-10-20;2023-01-26;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;193493238;
131;2022;Concorrência Pública;Homologado;Execução de serviços de conservação e manutenção, sob responsabilidade da Diretoria de Operações-DOP, visando reparar ou sanar defeitos no pavimento, totalizando 128,42 km de rodovias da Superintendência Regional Norte, denominado como Lote E, de acordo com o estabelecido no Edital e demais documentos da licitação.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;26809805.36;18924201.22;2022-10-20;2023-01-26;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;193493246;
132;2022;Concorrência Pública;Homologado;O objeto desta licitação é a retomada da construção da Unidade Nova Escolar Bairro Estados, situada na Avenida Paraná, 5484, Bairro Estados, fone NRE Área Sul 41 3277-7350, no Município Fazenda Rio Grande, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;13352669.87;11172178.79;2022-10-24;2022-11-21;;;185875164;1 Ano(s)
133;2022;Concorrência Pública;Homologado;Contratação de empresa especializada para prestação de serviços na área de oftalmologia de urgência e emergência para atender a necessidade e demanda do Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;5771154.60;5760208.08;2022-11-24;2022-11-30;;;0011732022;
134;2022;Concorrência Pública;Cancelado;Elaboracao de Projeto Arquitetonico e Complementares para construcao da Sede da Sede da 9 Companhia Independente do 3 Comando Regional da Policia Militar, 9 CIPM, 3 CRPM, com area a construir estimada em 2.802,00 m2 a ser implantada em terreno situado a Rua Salvador, n 32, bairro Jardim Cairi, no municipio de Colorado, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;405221.50;;2023-01-04;;;;156516880;
135;2022;Concorrência Pública;Homologado;Contratação de empresa de engenharia para Construção do Terminal de Ônibus Metropolitano Afonso Pena de São José dos Pinhais, Paraná, conforme planilha orçamentária de referência e demais anexos, partes integrantes e inseparáveis deste, na forma instituída pela Lei Estadual n. 15.608/2007, Lei n. 8.666/93 e demais normas que regem a espécie.;AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC);Não;;;Menor Preço;22514708.06;21318612.53;2022-10-31;2022-12-01;Rua Jacy Loureiro de Campos s/n 1º Andar - Palácio das Araucárias Centro Cívico Curitiba PR 80530140;;193151825;
136;2022;Concorrência Pública;Suspenso;Contratação de empresa especializada para execução da obra de reforma no Destacamento da Polícia Militar, situado à Rua Yamoto Ono, n 718, no município de Itaguajé, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;215931.70;;2023-01-06;;;;154770500;
137;2022;Concorrência Pública;Homologado;Execução dos serviços para recuperar a saia do aterro e melhorar o sistema de drenagem nas proximidades do km 57,3 da rodovia PR-490, acesso ao distrito de Ouro Verde ao município de Altônia,;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;170785.51;153867.38;2022-11-07;2022-12-09;;;192681650;
138;2022;Concorrência Pública;Homologado;Contratação de empresa especializada para dimensionamento quantitativo e qualitativo de pessoal e revisão de Plano de Cargos e Salários da PARANAPREVIDÊNCIA.;PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA;Não;;;Técnica e Preço;183825.87;140000.00;2022-11-17;2022-12-14;;;192879230;1 Ano(s)
139;2022;Concorrência Pública;Homologado;Execução dos serviços necessário as para substituição de BSTC 0,80 m e melhorias no sistema de drenagem nas proximidades do km 76,75 da rodovia PR-479, no município de Tuneiras do Oeste, no âmbito da Superintendência Regional Noroeste do DER/PR.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;587087.11;508121.55;2022-11-07;2022-12-09;;;194451091;
140;2022;Concorrência Pública;Homologado;Execução de serviços de conservação e manutenção, sob responsabilidade da Diretoria de Operações, visando reparar ou sanar defeitos no pavimento, totalizando 263,37 km de rodovias da Superintendência Regional Norte, denominado como Lote A, de acordo com o estabelecido no Edital e demais documentos da licitação.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;19867710.95;16622065.38;2022-11-04;2023-04-03;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;193493165;
141;2022;Concorrência Pública;Homologado;Execução de serviços de conservação e manutenção, sob responsabilidade da Diretoria de Operações, visando reparar ou sanar defeitos no pavimento, totalizando 294,93 km de rodovias da Superintendência Regional Norte, denominado como Lote B, de acordo com o estabelecido no Edital e demais documentos da licitação.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;26435579.34;22471285.57;2022-11-04;2023-03-07;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;193493190;
142;2022;Concorrência Pública;Homologado;"Execução de serviços de conservação e manutenção, sob responsabilidade da Diretoria de Operações, visando reparar ou sanar defeitos no pavimento, totalizando 363,84 km de rodovias da Superintendência Regional Norte,
denominado como Lote C, de acordo com o estabelecido no Edital e demais documentos da licitação.";DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;47861645.13;38278056.92;2022-11-04;2023-02-27;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;193493220;
144;2022;Concorrência Pública;Deserto;Contratação de empresa especializada para a Construção da Delegacia Cidadão Padrão II com 1.362,69 um mil trezentos e sessenta e dois e sessenta e nove metros quadrados sita à Rua Augusto Mezzomo, lote 12  B, Quadra 1.637, no município de Francisco Beltrão Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;7970769.54;;2023-05-09;;;;159407721;
145;2022;Concorrência Pública;Cancelado;Reforma no Predio Sede da PGE, situado a Rua Paula Gomes, n 110, no municipio de Curitiba, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;417497.08;;2023-01-12;;;;187828228;
147;2022;Concorrência Pública;Homologado;Reforma do ambiente multiuso para aulas práticas do Curso de Educação Física da Universidade Estadual do Oeste do Paraná UNIOESTE/Campus de Marechal Cândido Rondon;UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon;Não;;;Menor Preço;274538.28;250004.78;2022-11-10;2022-11-10;;;644192022;
148;2022;Concorrência Pública;Cancelado;Construcao do Centro de Referencia de Assistencia Social CRAS de Campina do Simao, com área de 206,65m2, situada a Avenida Joao Ferreira Neves, N 3.313, no municipio de Campina do Simao, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;1214476.24;;2023-01-11;;;;160224444;
149;2022;Concorrência Pública;Deserto;Contratação de empresa de engenharia e ou arquitetura para a substituição total da cobertura do bloco dos colegiados em uma área de 219,62 metros quadrados e substituição das telhas da cobertura da cantina em uma área de 208,72 metros quadrados da UNESPAR Campus de União da Vitória.;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;123928.17;;2022-11-22;;;;195278520;
150;2022;Concorrência Pública;Homologado;Construção de Abrigo de Resíduos Biológicos para a Universidade Estadual de Ponta Grossa - UEPG;UEPG-Universidade Estadual de Ponta Grossa;Não;;;Menor Preço;237849.63;213591.30;2022-11-25;2023-01-30;;;030831;
151;2022;Concorrência Pública;Suspenso;Elaboracao de Projetos de Reforma da Unidade Local de Sanidade Agropecuaria e da Agencia do Trabalhador de Imbituva, sito a Avenida Sete de Setembro, n 77, no municipio de Imbituva, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;50511.77;;2023-01-13;;;;158826631;
152;2022;Concorrência Pública;Homologado;"O objeto desta licitação é a contratação de empresa especializada em serviços de engenharia e
construção para a elaboração de Projetos Executivos de Engenharia e de Instalações, e a execução da
reforma da unidade administrativa do Instituto Água e Terra do Paraná, sita à Rua Santo Antônio, 239,
Bairro Rebouças, no município de Curitiba, Paraná, CEP 80.230-120, assim como para a elaboração de
projetos as built, conforme planilha orçamentária de referência e demais elementos técnicos instrutores.";IAT-Instituto Água e Terra (Antigo IAP);Não;;;Menor Preço;5829197.06;5813209.99;2022-11-23;2023-01-17;Rua Desembargador Motta 3384 Terreo - Auditorio Centro Curitiba PR 80430200;;194212550;12 Mês(es)
153;2022;Concorrência Pública;Homologado;Contratação de empresa especializada em serviços de elaboração de projetos de engenharia visando a criação de todo o projeto executivo necessário para a futura construção da nova Sede da Reitoria da UNESPAR na cidade de Paranavaí/PR.;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;170452.00;153713.80;2022-11-17;2022-12-07;;;186025245;
154;2022;Concorrência Pública;Deserto;Reparos e reforma no escritorio da Regional Norte da Parana Edificacoes, sito a Avenida Monteiro Lobato, n 885, no Municipio de Maringa, Parana.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;252556.10;;2023-01-24;;;;184629984;
156;2022;Concorrência Pública;Homologado;O objeto desta licitação é a contratação de empresa especializada em engenharia e arquitetura para prestação de serviços técnicos responsável pelo Levantamento Arquitetônico - As Built, Elaboração de Projetos Arquitetônico e de Acessibilidade, Projeto Técnico de Prevenção a Incêndio e a Desastres - PTPID e Projeto de Proteção contra Descargas Atmosféricas - SPDA necessários para regularização dos Campi de Apucarana e Campo Mourão, Paranaguá, e União da Vitória da Universidade Estadual do Paraná - UNESPAR, de acordo com as condições e especificações contidas neste edital e seus anexos.;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;624902.31;303818.74;2022-12-01;2022-12-07;;;194411421;
157;2022;Concorrência Pública;Homologado;Contratação de pessoa jurídica para a prestação de serviços continuados de manutenção predial, preventiva e corretiva, incluindo mão de obra e fornecimento de peças e materiais para o Hospital Universitário do Oeste do Paraná - HUOP.;UNIOESTE HUOP-Universidade Estadual do Oeste do Paraná - Hospital Universitário do Oeste do Paraná;Não;;;Menor Preço;373765.99;435165.76;2022-11-21;2022-12-02;;;0009692022;
158;2022;Concorrência Pública;Homologado;ALIENAÇÃO DE BENS IMÓVEIS DESAFETADOS E DE PROPRIEDADE DO ESTADO DO PARANÁ;DECON-Departamento de Logística para Contratações Públicas (Antigo DEAM);Não;;;Maior Lance;13097000.00;7600000.00;2022-12-22;2023-01-26;;;195790892;1 Ano(s)
159;2022;Concorrência Pública;Homologado;CONCORRÊNCIA, tipo Menor Preço, em regime de empreitada por preço unitário, para a Urbanização do Estacionamento da Unioeste - Campus de Marechal Cândido Rondon.;UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon;Não;;;Menor Preço;222436.98;222436.98;2022-11-14;2022-10-13;;;5833320190;
160;2022;Concorrência Pública;Homologado;"Execução de serviços de conservação e manutenção, sob responsabilidade da
Diretoria de Operações,  visando reparar ou sanar defeitos no pavimento,
totalizando 131,86 km de rodovias da Superintendência Regional Oeste, aqui denominado como Lote F, de acordo com o estabelecido no Edital e demais documentos da licitação.";DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;17512927.53;12730317.69;2022-11-22;2023-03-07;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;194515731;
161;2022;Concorrência Pública;Homologado;Tem por objetivo a contratação de empresa para a execução de serviço de engenharia civil de acordo com as condições contidas neste edital e em seus anexos.;UNESPAR-Universidade Estadual do Paraná;Não;;;Menor Preço;908021.51;908021.51;2022-11-30;2022-12-07;;;195274762;
162;2022;Concorrência Pública;Deserto;Sistema de alarme de incêndio;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Não;;;Menor Preço;21574.64;;2022-11-21;;;;63744;
163;2022;Concorrência Pública;Homologado;"Contratação de empresa especializada em engenharia para construção do Centro de Referência Especializado de Assistência Social  CRAS, com área de 198,00m2, sito à Rua Capitão Francisco Durski Silva, 371, no Município de Prudentópolis, Paraná. 
";PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;1158970.24;994268.20;2023-01-19;2023-02-10;;;160177403;
164;2022;Concorrência Pública;Homologado;Construção do Centro de Referência Especializado de Assistência Social  CREAS de Reserva, com área de 206,65m2, situada à Rua Ernestina Castro Lanhoso, lote 2 D1, Quadra 13, no município de Reserva, Paraná.;PRED-Paraná Edificações (Lei 21352/2023 - Extinto);Não;;;Menor Preço;1233977.83;1121268.50;2023-01-18;2023-02-10;;;160218347;
166;2022;Concorrência Pública;Homologado;Readequação dos sanitários do CTI;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Não;;;Menor Preço;545508.92;519996.13;2022-11-25;2022-12-02;;;64254;
168;2022;Concorrência Pública;Homologado;Contratação de empresa para construção de passarela de acesso do bloco L ao laboratório de Enfermagem.;UNIOESTE FOZ-Universidade Estadual do Oeste do Paraná - Campus Foz do Iguaçu;Não;;;Menor Preço;369636.93;367894.20;2022-11-28;2022-12-06;;;64469;
169;2022;Concorrência Pública;Homologado;CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADO PARA ELABORAÇÃO DO PLANO DE DESENVOLVIMENTO URBANO INTEGRADO - PDUI DA REGIÃO  METROPOLITANA DE CURITIBA integrando-a na organização, planejamento e execução de funções públicas de interesse comum, conforme disposto no Estatuto da Metrópole - Lei Federal n. 13.089/2015, alterada pela Lei n. 13.683/2018, e de acordo com o estabelecido no Termo de Referência - Anexo 01 deste Edital, na forma instituída pela Lei Estadual n. 15.608/2007, Lei n. 8.666/93 e demais normas que regem a espécie.;AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC);Não;;;Técnica e Preço;8525750.00;7675000.00;2022-12-13;2023-03-10;;;164844986;
170;2022;Concorrência Pública;Homologado;Execução de serviços de manutenção de sete Obras de Arte Especiais localizadas na região da Superintendência Regional de Campos Gerais, nas rodovias PR-160, PR-340, PRC-487 e PR-535.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;2053717.27;2012054.19;2022-11-29;2023-03-09;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;187482534;
171;2022;Concorrência Pública;Homologado;Execução de serviços de manutenção de cinco Obras de Arte Especiais localizadas na região do Escritório Regional Centro Sul, nas rodovias PR-151 e PR-438.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;1452622.04;1307200.00;2022-11-29;2023-03-09;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;187483476;
172;2022;Concorrência Pública;Cancelado;Ampliação do Ambulatório do Curso de Fisioterapia da UNIOESTE - Campus de Cascavel;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;1915545.24;;2022-12-05;;;;392492013;
173;2022;Concorrência Pública;Homologado;Execução dos serviços para recuperação dos acostamentos da Rodovia PR-489,  trecho Umuarama - Xambrê.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;4746317.11;3959086.98;2022-12-08;2023-01-26;;;195666458;
174;2022;Concorrência Pública;Homologado;Reforma do Setor de Apicultura localizada na Linha Guará no Campus de Marechal Cândido Rondon - Unioeste;UNIOESTE MCROND-Universidade Estadual do Oeste do Paraná - Campus Marechal Cândido Rondon;Não;;;Menor Preço;35842.00;35835.02;2022-11-30;2022-12-01;;;63232;
175;2022;Concorrência Pública;Homologado;Reforma e adequação da AGEUNI;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;380000.00;321099.52;2022-12-07;2022-12-07;;;642572022;
176;2022;Concorrência Pública;Homologado;Execução dos serviços de recuperação de áreas degradadas por erosões e melhorias no sistema de drenagem na rodovia PR-323,  nas proximidades do km 155,45, km 158,95 e km 164,32, no município de Paiçandu, no âmbito da Superintendência Regional Noroeste, conforme especificações contidas no Termo de Referência Anexo 01 do Edital e no projeto básico.;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;408534.78;382659.11;2022-12-08;2023-01-23;;;195943230;
177;2022;Concorrência Pública;Homologado;Revitalização estrutural dos laboratórios de pesquisa e ensino CECE, campus de Toledo.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;1846527.58;1792187.14;2022-12-06;2022-12-06;;;645252022;
179;2022;Concorrência Pública;Deserto;Ampliação do estacionamento do campus de Toledo.;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Não;;;Menor Preço;401897.80;;2022-12-07;;;;645262022;
180;2022;Concorrência Pública;Homologado;Execução de serviços de manutenção de dezessete Obras de Arte Especiais, localizadas na Região do Escritório Regional Cerne, nas rodovias PR-090, PR-092, PR-151, PR-239, PR-340 e PRC-272;DER-Departamento de Estradas de Rodagem do Estado do Paraná;Não;;;Menor Preço;6830678.97;6444233.80;2022-12-06;2023-03-24;Avenida Iguaçu 420 Protocolo Geral Rebouças Curitiba PR 80230020;;187483620;
181;2022;Concorrência Pública;Homologado;O objeto desta licitação é a retomada da obra da Unidade Nova Escolar Mauá da Serra, situado na Rua São Roque esquina Avenida Quinze de Novembro, s/n, fone do NRE 43 3420-1600, no Município Mauá da Serra, Estado do Paraná.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Não;;;Menor Preço;6807201.64;6135330.85;2022-12-06;2022-12-16;;;195115818;1 Ano(s)
