numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
349;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11866;2025-04-03
351;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-05-09
352;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-05-06
354;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11874;2025-04-15
356;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11940;2025-07-25
357;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11866;2025-04-03
357;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11882;2025-04-30
358;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11866;2025-04-03
359;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11867;2025-04-04
359;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2025-04-04
359;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais/77968170000199/2025/20;;2025-04-04
360;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11871;2025-04-10
362;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11867;2025-04-04
363;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;3161;2025-05-15
364;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11869;2025-04-08
365;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11867;2025-04-04
367;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.comprasparana.pr.gov.br;11941;2025-07-28
369;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11871;2025-04-10
369;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-04-10
370;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.jornaldopovo.com.br;;2025-04-04
370;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-04-04
370;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-04-03
370;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-04-04
371;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11867;2025-04-04
374;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11869;2025-04-08
376;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11870;2025-04-09
377;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11905;2025-06-04
380;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11954;2025-08-14
380;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11920;2025-06-27
381;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11902;2025-05-30
382;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11880;2025-04-28
383;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11912;2025-06-13
384;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11871;2025-04-10
384;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-04-10
385;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-04-10
385;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11871;2025-04-10
386;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.comprasnet.gov.br/seguro/loginportal.asp;90254;2025-06-05
386;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;11906;2025-06-05
386;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2025-06-05
387;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.uepg.br;11883;2025-05-05
388;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11871;2025-04-10
388;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.diarioinduscom.com.br/;11;2025-04-10
389;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-05-16
389;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2025-05-16
389;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11892;2025-05-16
389;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2025-05-16
392;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-04-14
392;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-04-14
392;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-04-14
392;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-04-14
394;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-04-11
394;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-04-12
394;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-04-14
394;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-04-14
397;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11902;2025-05-30
397;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11894;2025-05-20
399;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-04-25
399;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-04-25
400;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11875;2025-04-16
400;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-04-16
408;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11875;2025-04-16
409;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;;2025-07-17
412;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11874;2025-04-15
413;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11875;2025-04-16
416;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11885;2025-05-07
417;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11877;2025-04-23
420;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11874;2025-04-15
420;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11887;2025-05-09
421;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;82493;2025-06-24
425;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;DIOE PR;11874;2025-04-15
425;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2025-04-15
425;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais/77968170000199/2025/22;;2025-04-15
426;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2025-04-15
426;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais/77968170000199/2025/23;;2025-04-15
426;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;DIOE PR;11874;2025-04-15
428;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11875;2025-04-16
428;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.metropolejornal.com.br;6171;2025-04-16
434;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11877;2025-04-23
436;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2025-06-25
436;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;0;2025-06-25
438;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-07
438;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-07
440;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11877;2025-04-23
440;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-04-23
441;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;11895;2025-05-21
441;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.comprasnet.gov.br/seguro/loginportal.asp;90407;2025-05-21
441;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2025-05-21
445;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11937;2025-07-22
449;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11913;2025-05-30
451;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.bemparana.com.br/;;2025-05-14
451;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe;11890;2025-05-14
452;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11877;2025-04-23
454;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2025-05-14
454;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;11890;2025-05-14
454;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.comprasnet.gov.br/seguro/loginportal.asp;90209;2025-05-14
455;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;0;2025-05-30
455;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2025-05-30
456;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-09
456;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-09
457;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-04-23
457;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11877;2025-04-23
460;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-15
460;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-15
462;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11878;2025-04-24
462;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.detran.pr.gov.br;;2025-04-24
462;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.metropolejornal.com.br;;2025-04-24
464;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11877;2025-04-23
465;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://gazetadoparana.com.br/;;2025-07-22
465;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11937;2025-07-22
468;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11878;2025-04-24
468;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://folhadelondrinadigital.pressreader.com/folha-de-londrina/20250424;23335;2025-04-24
469;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11881;2025-04-29
470;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11890;2025-05-14
471;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;;2025-08-01
474;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11940;2025-07-25
474;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL BEM PARANA;12698;2025-07-25
476;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal Tribuna do Norte;;2025-07-08
476;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11927;2025-07-08
477;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11883;2025-05-05
477;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-05-05
479;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11879;2025-04-25
482;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.gms.pr.gov.br/gms;;2025-04-24
484;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-05-22
484;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-05-22
487;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11882;2025-04-30
487;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11881;2025-04-29
488;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11882;2025-04-30
489;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;0;2025-07-14
492;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11881;2025-04-29
493;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11885;2025-05-07
494;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11882;2025-03-30
496;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11954;2025-08-14
497;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11882;2025-04-30
500;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-06-09
501;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://diarioinduscom.com.br/Edicao_Online/Do_dia;;2025-07-25
501;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11940;2025-07-25
502;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11916;2025-06-23
502;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11919;2025-06-26
502;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11927;2025-07-08
503;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11885;2025-05-07
505;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11883;2025-05-05
507;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.uepg.br/licitacao;;2025-05-05
507;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2025-05-05
507;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11883;2025-05-05
509;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11885;2025-05-07
509;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-05-07
514;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&numero=&search=&dataInicialEntrada=&dataFinalEntrada=&diarioCodigo=3&submit=+%A0+Consultar+%9B%9B++%A0+;11905;2025-06-04
516;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-05-06
517;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11886;2025-05-08
520;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11941;2025-07-28
522;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://sistemas.uel.br/;11885;2025-05-07
522;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-05-07
523;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11943;2025-07-30
524;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11920;2025-06-27
525;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11892;2025-05-16
527;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-05-09
528;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11928;2025-07-09
529;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11886;2025-05-08
531;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11887;2025-05-09
532;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11886;2025-05-08
535;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11916;2025-06-23
540;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11923;2025-07-02
542;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11887;2025-05-09
543;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-05-12
544;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Web Portal - Folha de Londrina;0;2025-07-22
544;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Editora Globo;0;2025-07-08
544;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Web Portal - Folha de Londrina;0;2025-07-08
544;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11927;2025-07-08
544;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal de Valor Economico;0;2025-07-22
544;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11937;2025-07-22
545;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11906;2025-06-05
545;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11890;2025-05-14
547;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11889;2025-05-13
551;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.justica.pr.gov.br/Pagina/Editais-de-Pregao-Eletronico;;2025-05-27
551;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://oparana.com.br/classificados-e-editais/;;2025-05-28
551;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11899;2025-05-27
551;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11889;2025-05-13
551;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://editaisgazetadoparana.com.br/;10725;2025-05-27
554;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11889;2025-05-13
555;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11888;2025-05-12
556;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://issuu.com/edcorreioparanaense;;2025-07-23
556;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11938;2025-07-23
557;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11893;2025-05-19
557;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-05-19
560;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-05-19
565;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-06-03
565;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-06-03
565;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;dgmarket.com;;2025-06-03
574;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.transparencia.pr.gov.br;;2025-05-15
574;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.teatroguaira.pr.gov.br;;2025-05-15
574;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.licitacoes-e.com.br;;2025-05-15
574;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.comprasparana.pr.gov.br;;2025-05-15
574;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;DIOE-PR;;2025-05-15
576;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11891;2025-05-15
577;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11894;2025-05-20
584;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;11921;2025-06-27
586;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11895;2025-05-21
587;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-07-24
591;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11900;2025-05-28
593;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;3183;2025-06-16
