numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
598;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11381;2023-03-30
598;2023;Pregão Eletrônico;Endereço Eletrônico;www.detran.pr.gov.br;;2023-03-30
598;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2023-03-30
598;2023;Pregão Eletrônico;Outros Veículos de Publicação;www.valoreconomico.com.br;;2023-03-30
601;2023;Pregão Eletrônico;Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;0;2023-03-31
602;2023;Pregão Eletrônico;Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;0;2023-03-31
603;2023;Pregão Eletrônico;Endereço Eletrônico;www.detran.pr.gov.br;;2023-03-30
603;2023;Pregão Eletrônico;Outros Veículos de Publicação;www.valoreconomico.com.br;;2023-03-30
603;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11381;2023-03-30
603;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2023-03-30
604;2023;Pregão Eletrônico;Diário Oficial do Estado;;11382;2023-03-31
605;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11382;2023-03-31
606;2023;Pregão Eletrônico;Diário Oficial do Estado;;11382;2023-03-31
607;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11393;2023-04-19
608;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11381;2023-03-30
608;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2023-03-30
608;2023;Pregão Eletrônico;Endereço Eletrônico;www.detran.pr.gov.br;;2023-03-30
608;2023;Pregão Eletrônico;Outros Veículos de Publicação;www.valoreconomico.com.br;;2023-03-30
609;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11382;2023-03-31
611;2023;Pregão Eletrônico;Diário Oficial do Estado;ww.imprensaoficial.pr.gov.br;11381;2023-03-30
612;2023;Pregão Eletrônico;Diário Oficial do Estado;ww.imprensaoficial.pr.gov.br;11381;2023-03-30
614;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11384;2023-04-04
615;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11410;2023-05-16
620;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11385;2023-04-05
621;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11386;2023-04-10
622;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11418;2023-05-26
633;2023;Pregão Eletrônico;Endereço Eletrônico;www.administracao.pr.gov.br/compras;;2023-04-19
634;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-09-13
634;2023;Pregão Eletrônico;Diário Oficial do Estado;;98204;2023-09-13
635;2023;Pregão Eletrônico;Diário Oficial do Estado;;127667;2023-11-22
635;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-22
636;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-02-23
636;2023;Pregão Eletrônico;Diário Oficial do Estado;;15420;2024-02-23
637;2023;Pregão Eletrônico;Endereço Eletrônico;www.imprensaoficial.pr.gov.br;11417;2023-05-25
637;2023;Pregão Eletrônico;Endereço Eletrônico;www.transparencia.pr.gov.br;;2023-05-25
637;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;996472;2023-05-25
638;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;996210;2023-05-02
638;2023;Pregão Eletrônico;Endereço Eletrônico;www.transparencia.pr.gov.br;;2023-05-02
638;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11400;2023-05-02
639;2023;Pregão Eletrônico;Diário Oficial do Estado;/www.documentos.dioe.pr.gov.br;1398;2023-04-27
644;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11393;2023-04-19
646;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11397;2023-04-26
647;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11393;2023-04-19
648;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11396;2023-04-25
653;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br;11406;2023-05-10
653;2023;Pregão Eletrônico;Outros Veículos de Publicação;www.licitacoes-e.com.br;;2023-05-10
653;2023;Pregão Eletrônico;Endereço Eletrônico;www.transparencia.pr.gov.br;;2023-05-10
655;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11397;2023-04-26
661;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11398;2023-04-27
673;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11442;2023-07-03
675;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-05
675;2023;Pregão Eletrônico;Diário Oficial do Estado;;70444;2023-07-05
676;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-16
676;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;50383;2023-05-16
677;2023;Pregão Eletrônico;Diário Oficial do Estado;;70444;2023-07-05
677;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-23
680;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-26
680;2023;Pregão Eletrônico;Diário Oficial do Estado;;55193;2023-05-26
681;2023;Pregão Eletrônico;Diário Oficial do Estado;;65613;2023-06-23
681;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-23
682;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-26
682;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;78966;2023-07-26
686;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-05
686;2023;Pregão Eletrônico;Diário Oficial do Estado;;70444;2023-07-05
691;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-12
691;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;48482;2023-05-12
692;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;96280;2023-09-06
692;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-09-06
693;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-22
693;2023;Pregão Eletrônico;Diário Oficial do Estado;;52659;2023-05-22
694;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11402;2023-05-04
695;2023;Pregão Eletrônico;Diário Oficial do Estado;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;74948;2023-07-17
695;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
696;2023;Pregão Eletrônico;Endereço Eletrônico;;56413;2023-05-30
696;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-30
698;2023;Pregão Eletrônico;Outros Veículos de Publicação;https://valor.globo.com/;;2023-05-09
698;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11405;2023-05-09
699;2023;Pregão Eletrônico;Diário Oficial do Estado;;51857;2023-05-19
699;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes. ;;2023-05-19
700;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11458;2023-07-25
700;2023;Pregão Eletrônico;Endereço Eletrônico;www.administracao.pr.gov.br/compras;;2023-07-25
703;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
703;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
704;2023;Pregão Eletrônico;Diário Oficial do Estado;;55193;2023-05-26
704;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-26
705;2023;Pregão Eletrônico;Diário Oficial do Estado;;61628;2023-06-14
705;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-14
706;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2024-01-03
706;2023;Pregão Eletrônico;Diário Oficial do Estado;;61628;2024-01-03
707;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11409;2023-05-15
708;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
708;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
709;2023;Pregão Eletrônico;Diário Oficial do Estado;;56413;2023-05-30
709;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-30
710;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-02
710;2023;Pregão Eletrônico;Diário Oficial do Estado;;58103;2023-06-02
711;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-30
711;2023;Pregão Eletrônico;Diário Oficial do Estado;;56413;2023-05-30
713;2023;Pregão Eletrônico;Diário Oficial do Estado;;55;2023-05-26
713;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-26
714;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-02
714;2023;Pregão Eletrônico;Diário Oficial do Estado;;58103;2023-06-02
715;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;48482;2023-05-12
715;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-12
716;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-08-17
716;2023;Pregão Eletrônico;Diário Oficial do Estado;;87905;2023-08-17
718;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-02
718;2023;Pregão Eletrônico;Diário Oficial do Estado;;58098;2023-06-02
719;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-26
719;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;78905;2023-07-26
720;2023;Pregão Eletrônico;Diário Oficial do Estado;;61628;2023-06-14
720;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-14
722;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11410;2023-05-19
723;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11409;2023-05-15
724;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11411;2023-05-17
725;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11369;2023-03-14
727;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-26
727;2023;Pregão Eletrônico;Diário Oficial do Estado;;55193;2023-05-26
729;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;91050;2023-08-24
730;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11414;2023-05-22
732;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2023-05-19
732;2023;Pregão Eletrônico;Endereço Eletrônico;www.comprasparana.pr.gov.br;;2023-05-19
732;2023;Pregão Eletrônico;Endereço Eletrônico;www.transparencia.pr.gov.br;;2023-05-19
732;2023;Pregão Eletrônico;Endereço Eletrônico;https://pncp.gov.br/;;2023-05-19
732;2023;Pregão Eletrônico;Endereço Eletrônico;www.teatroguaira.pr.gov.br;;2023-05-19
732;2023;Pregão Eletrônico;Diário Oficial do Estado;;;2023-05-19
733;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11412;2023-05-18
735;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11426;2023-06-07
735;2023;Pregão Eletrônico;Endereço Eletrônico;www.administracao.pr.gov.br/compras;;2023-06-07
736;2023;Pregão Eletrônico;Diário Oficial do Estado;;58103;2023-06-02
736;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-02
737;2023;Pregão Eletrônico;Diário Oficial do Estado;;65613;2023-06-23
737;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-23
738;2023;Pregão Eletrônico;Diário Oficial do Estado;;;2023-06-15
739;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-28
739;2023;Pregão Eletrônico;Diário Oficial do Estado;;675111;2023-06-28
740;2023;Pregão Eletrônico;Diário Oficial do Estado;;58103;2023-06-02
740;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-02
741;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-14
741;2023;Pregão Eletrônico;Diário Oficial do Estado;;61629;2023-06-14
742;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
742;2023;Pregão Eletrônico;Diário Oficial do Estado;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;74948;2023-07-17
743;2023;Pregão Eletrônico;Diário Oficial do Estado;;121988;2023-11-10
743;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-10
744;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-08-17
744;2023;Pregão Eletrônico;Diário Oficial do Estado;;87905;2023-08-17
745;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-05-26
745;2023;Pregão Eletrônico;Diário Oficial do Estado;;55193;2023-05-26
746;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2023-05-22
746;2023;Pregão Eletrônico;Diário Oficial do Estado;;;2023-05-22
746;2023;Pregão Eletrônico;Endereço Eletrônico;https://pncp.gov.br/;;2023-05-22
746;2023;Pregão Eletrônico;Endereço Eletrônico;www.comprasparana.pr.gov.br;;2023-05-22
746;2023;Pregão Eletrônico;Endereço Eletrônico;www.transparencia.pr.gov.br;;2023-05-22
746;2023;Pregão Eletrônico;Endereço Eletrônico;www.teatroguaira.pr.gov.br;;2023-05-22
747;2023;Pregão Eletrônico;Diário Oficial do Estado;;58103;2023-06-02
747;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-02
748;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11415;2023-05-23
749;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
749;2023;Pregão Eletrônico;Diário Oficial do Estado;;124099;2023-11-14
750;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;82803;2023-08-04
750;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-08-04
751;2023;Pregão Eletrônico;Diário Oficial do Estado;;124099;2023-11-14
751;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
754;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-28
754;2023;Pregão Eletrônico;Diário Oficial do Estado;;67511;2023-06-28
755;2023;Pregão Eletrônico;Diário Oficial do Estado;;67511;2023-06-28
755;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-28
757;2023;Pregão Eletrônico;Diário Oficial do Estado;;65613;2023-06-23
757;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-23
759;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;90765;2023-08-24
760;2023;Pregão Eletrônico;Endereço Eletrônico;;;2023-06-02
760;2023;Pregão Eletrônico;Diário Oficial do Estado;;58103;2023-06-02
761;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;89814;2023-08-22
762;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-28
762;2023;Pregão Eletrônico;Diário Oficial do Estado;;67511;2023-06-28
763;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-08-29
763;2023;Pregão Eletrônico;Diário Oficial do Estado;;92591;2023-08-29
764;2023;Pregão Eletrônico;Diário Oficial do Estado;;85648;2023-08-11
764;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-08-11
765;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11514;2023-10-17
769;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;80965;2023-08-01
771;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
771;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
772;2023;Pregão Eletrônico;Diário Oficial do Estado;;65163;2023-06-23
772;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-23
774;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11416;2023-05-24
776;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;82803;2023-08-04
777;2023;Pregão Eletrônico;Diário Oficial do Estado;;65163;2023-06-23
777;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-23
778;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;78905;2023-07-26
779;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
779;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
781;2023;Pregão Eletrônico;Diário Oficial do Estado;;65613;2023-06-23
781;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes.;;2023-06-23
782;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-23
782;2023;Pregão Eletrônico;Diário Oficial do Estado;;65163;2023-06-23
783;2023;Pregão Eletrônico;Diário Oficial do Estado;;87905;2023-08-17
783;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-08-17
784;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-04
784;2023;Pregão Eletrônico;Diário Oficial do Estado;;107064;2023-10-04
785;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11426;2023-06-07
786;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
786;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
789;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;78905;2023-07-26
789;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-26
790;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-08-29
790;2023;Pregão Eletrônico;Diário Oficial do Estado;;92591;2023-08-29
792;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-09-20
792;2023;Pregão Eletrônico;Diário Oficial do Estado;;101204;2023-09-20
793;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-06-23
793;2023;Pregão Eletrônico;Diário Oficial do Estado;;65163;2023-06-23
794;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;96280;2023-09-06
794;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-09-06
795;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;78905;2023-07-26
795;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-26
798;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11433;2023-06-20
799;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
799;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
800;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11425;2023-06-06
801;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-09-06
801;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;96280;2023-09-06
802;2023;Pregão Eletrônico;Diário Oficial do Estado;;11450;2023-07-13
802;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-13
804;2023;Pregão Eletrônico;Diário Oficial do Estado;;123493;2023-11-14
804;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-11-14
805;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
805;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
807;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-05
807;2023;Pregão Eletrônico;Diário Oficial do Estado;;70444;2023-07-05
809;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11427;2023-06-12
810;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-08-11
810;2023;Pregão Eletrônico;Diário Oficial do Estado;;85648;2023-08-11
811;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
811;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
812;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-10-19
812;2023;Pregão Eletrônico;Diário Oficial do Estado;;112694;2023-10-19
813;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-08-11
813;2023;Pregão Eletrônico;Diário Oficial do Estado;;85648;2023-08-11
814;2023;Pregão Eletrônico;Outros Veículos de Publicação;www.licitacoes-e.com.br;100810;2023-07-11
814;2023;Pregão Eletrônico;Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11448;2023-07-11
814;2023;Pregão Eletrônico;Outros Veículos de Publicação;www.transparencia.pr.gov.br;;2023-07-11
815;2023;Pregão Eletrônico;Endereço Eletrônico;www.transparencia.pr.gov.br;;2023-07-06
815;2023;Pregão Eletrônico;Endereço Eletrônico;www.licitacoes-e.com.br;;2023-07-06
815;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11446;2023-07-07
816;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-09-26
816;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;103880;2023-09-27
819;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
819;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
820;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11529;2023-11-09
821;2023;Pregão Eletrônico;Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;82803;2023-08-04
823;2023;Pregão Eletrônico;Diário Oficial do Estado;www.dioe.pr.gov.br;11429;2023-06-14
823;2023;Pregão Eletrônico;Outros Veículos de Publicação;;;2023-06-14
824;2023;Pregão Eletrônico;Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11511;2023-10-10
825;2023;Pregão Eletrônico;Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultaLicitacoes;;2023-07-17
825;2023;Pregão Eletrônico;Diário Oficial do Estado;;74948;2023-07-17
828;2023;Pregão Eletrônico;Endereço Eletrônico;www.administracao.pr.gov.br/compras;;2023-08-21
