numprocesso;ano;modalidade;situacao;objeto;orgao;registrodepreco;vigenciaata;revogacaoata;criteriojulgamento;valor_estimado;valor_ou_desconto_homologado;dataabertura;datahomologacao;localdisputa;idlicitacoes;protocolo;tempoprazocontrato
30;2025;Licitação Eletrônica - Estatal;Homologado;Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade do MUNICÍPIO, no Município de RESERVA DO IGUAÇU, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 33 unidades habitacionais de forma a ampliar o acesso à moradia.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;5294316.06;5276984.79;2025-04-30;2025-05-26;;;236893790;
31;2025;Licitação Eletrônica - Estatal;Homologado;Conclusão de remanescente de obra com 34 unidades habitacionais e infraestrutura em área localizada no município de SANTA CRUZ DE MONTE CASTELO/PR.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Maior Desconto;3356106.24;16.81;2025-05-27;2025-06-06;;;229071670;
32;2025;Licitação Eletrônica - Estatal;Fracassado;Registro de preços para futura e eventual contratação de SERVIÇOS GRÁFICOS.;COHAPAR-Companhia de Habitação do Paraná;Sim;;;Menor Preço;;;2025-05-07;;;;233787116;
33;2025;Licitação Eletrônica - Estatal;Homologado;Prestação de serviço de mão de obra especializada em de segurança do trabalho, com as especificações deste Termo de Referência e da legislação vigente;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;791760.00;378907.44;2025-06-24;2025-07-31;;;237574664;24 Mês(es)
34;2025;Licitação Eletrônica - Estatal;Homologado;Prestação de serviços de processamento de dados, consultoria e impressão de documentos de cobrança para gestão de contratos de créditos decorrentes de financiamentos habitacionais, concedidos e/ou administrados pela COHAPAR, regidos pelas normas do Sistema Financeiro da Habitação - SFH e/ou Normas, Planos de Financiamentos e Programas Habitacionais da própria COHAPAR e outras funcionalidades e serviços, mediante fornecimento de SISTEMA INTEGRADO DE GESTÃO DE CRÉDITO IMOBILIÁRIO - SIGCI.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;4178649.68;4095076.69;2025-05-09;2025-05-19;;;217623065;24 Mês(es)
35;2025;Licitação Eletrônica - Estatal;Fase Certame;Contratação de empresa de engenharia para conclusão de 75 - setenta e cinco - unidades habitacionais, elaboração de projetos executivos, execução de infraestrutura e equipamentos comunitários e praça com todos os seus componentes, em área localizada no município de JANDAIA DO SUL - PR.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Maior Desconto;8975369.02;;2025-07-21;;;;234279297;
37;2025;Licitação Eletrônica - Estatal;Homologado;Contratação, em Lote Único, de empresa para prestação de serviços de controle de pragas e vetores, desinsetização e desratização, bem como, afastamento de pássaros, para as áreas internas e externas da CELEPAR - situada em Curitiba, no Estado do Paraná.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;45000.00;44790.00;2025-07-03;2025-07-21;;;238558964;1 Mês(es)
38;2025;Licitação Eletrônica - Estatal;Homologado;Conclusão de obras de pavimentação e sinalização viária, em área localizada no Conjunto Habitacional Primavera - 11ª Etapa, no município de Cruzeiro do Oeste/PR.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Maior Desconto;342863.66;1.02;2025-06-18;2025-07-01;;;235333988;1 Ano(s)
39;2025;Licitação Eletrônica - Estatal;Fase Certame;Execução de 40 unidades habitacionais, destinadas às pessoas da terceira idade, compreendendo a elaboração de projetos, execução das unidades habitacionais, execução de infraestrutura e equipamentos com todos os seus componentes, em área localizada no município de MARINGÁ/PR.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;;;2025-08-05;;;;229816152;
40;2025;Licitação Eletrônica - Estatal;Fase Certame;Contratação de empresa, em lote único, para o fornecimento e instalação substitutiva de bancos de baterias para 05 equipamentos UPS/No-breaks de 30 kVA existentes, compostos cada um por 108 Baterias do tipo VRLA com características mínimas idênticas ou superiores ao modelo de referência CSB HRL 1234W 12V 34W, sendo 04 equipamentos instalados nas dependências da Celepar e 01 equipamento instalado nas dependências do Palácio Iguaçu. Além da instalação substitutiva das 540 baterias já mencionadas, a CONTRATADA também deverá fornecer 32 baterias adicionais para instalação em 02 bancos de baterias reservas da Celepar. Está contemplado nesta contratação os serviços de instalação das baterias fornecidas, bem como o respectivo termo de garantia, conforme as especificações descritas no edital e seus anexos.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;;;2025-08-04;;;;239342655;
41;2025;Licitação Eletrônica - Estatal;Fase Certame;Contratação de pessoa jurídica para prestação de serviço de subscrições de licenciamento de solução de Análise do Desempenho de Aplicações e Observabilidade na modalidade on-premises, incluindo a instalação e configuração, com garantia do fabricante pelo período de 36 meses, serviços técnicos de suporte on-site e treinamento de solução conforme especificações técnicas descritas neste edital e seus anexos.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;;;2025-06-25;;;;239325823;
42;2025;Licitação Eletrônica - Estatal;Fase Certame;Fornecimento de solucao integrada de gestao de conformidade com a LGPD, incluindo licenciamento de software na modalidade de subscricao pelo período de 60 meses com suporte tecnico e atualizacao de versoes, instalacão, treinamentos, servicos de implantacão da solucão, servicos especializados de governanca de dados pessoais tratados em meios físicos ou digitais, conforme especificacoes contidas neste Edital e seus anexos.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;;;2025-06-24;;;;239549330;
43;2025;Licitação Eletrônica - Estatal;Homologado;AQUISIÇÃO DE APARELHOS TELEFÔNICOS IP GIGABIT - MODELOS BÁSICO, INTERMEDIÁRIO E AVANÇADO -  E CABOS UTP CAT6 - 04 LOTES;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;178685.10;58370.40;2025-06-06;2025-07-04;;;236968880;
44;2025;Licitação Eletrônica - Estatal;Homologado;Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de PRANCHITA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 22 unidades habitacionais de forma a ampliar o acesso à moradia.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;3587022.78;3519899.90;2025-07-03;2025-07-22;;;239574890;
45;2025;Licitação Eletrônica - Estatal;Homologado;Contratação de pessoa jurídica para fornecimento de Papel para impressora laser no formato A4 210 x 297mm 90 g/m branco embalado em pacote com 500 folhas, conforme especificações e quantidades descritas no edital e seus anexos.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;944400.00;755975.00;2025-07-21;2025-08-13;;;241057860;
46;2025;Licitação Eletrônica - Estatal;Homologado;Contratação de empresa especializada para execução de serviços de Regularização Fundiária de Interesse Social, em áreas localizadas no município de CAMBÉ/PR.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;136104.00;70000.00;2025-07-04;2025-08-08;;;239000142;1 Parcela(s) - Empreitada/Global
47;2025;Licitação Eletrônica - Estatal;Fase Certame;Seleção de empresa do ramo da construção civil visando formalização de parceria no âmbito do Programa Minha Casa, Minha Vida recursos do FGTS - Fundo de Garantia de Tempo de Serviço, doravante denominado MCMV - FGTS, e do Programa Casa Fácil PR, doravante denominado CFPR, através da permissão de uso de terreno de propriedade da COHAPAR, no Município de JAGUARIAÍVA, com a finalidade de desenvolver e produzir empreendimento habitacional na linha de atendimento de provisão financiada de unidades habitacionais novas, totalizando 358 unidades habitacionais de forma a ampliar o acesso à moradia.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;71864655.08;;2025-07-09;;;;240413620;
48;2025;Licitação Eletrônica - Estatal;Publicado;Registro de Preços para futura e eventual contratação de pessoa jurídica para fornecimento de empresa especializada, para o fornecimento de licenças perpétuas de solução de antivírus Kaspersky com suporte técnico por período, conforme as especificacoes, condicoes, quantidades e prazos descritos neste Termo de Referencia.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Sim;;;Menor Preço;;;2025-08-22;;;;241516393;
50;2025;Licitação Eletrônica - Estatal;Homologado;Prestação de serviços de LOCAÇÃO DE EQUIPAMENTO MULTIFUNCIONAL PLOTTER COLORIDO, bem como instalação e configuração dos softwares necessários para operação, manutenção preventiva e corretiva, reposição de peças e de todo o material de consumo necessário ao perfeito funcionamento do equipamento, exceto papel.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;229770.60;194799.60;2025-07-11;2025-07-25;;;235783436;60 Mês(es)
51;2025;Licitação Eletrônica - Estatal;Fase Certame;Registro de Precos para futura e eventual contratacão de pessoa juridica para fornecimento de solucão hibrida, SaaS e aplicativo local, para protecão de e-mail e para protecão de endpoints, tablets, com Filtro de Conteudo WEB, Firewall de Host, Application Control e Prevencão de Ameacas Threat Prevention, do fabricante Check Point, incluindo softwares, licencas, treinamento e suporte tecnico, de forma a atender plenamente as caracteristicas descritas neste edital e seus anexos.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Sim;;;Menor Preço;;;2025-07-23;;;;241579115;
52;2025;Licitação Eletrônica - Estatal;Fase Certame;Contratação de empresa para fornecimento de switches de rede, incluindo equipamentos - hardware e software, garantia e suporte técnico por 60 meses, de forma a atender plenamente as características descritas no edital e seus anexos.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;;;2025-08-11;;;;242039203;1 Parcela(s) - Empreitada/Global
53;2025;Licitação Eletrônica - Estatal;Fase Certame;Registro de Preços para eventual e futura AQUISIÇÃO DE MÓDULOS SANITÁRIOS PRÉ-MOLDADOS, para entrega e instalação em diversos municípios do Estado do Paraná, divididos em 04 LOTES.;COHAPAR-Companhia de Habitação do Paraná;Sim;;;Menor Preço;;;2025-07-10;;;;224997680;
54;2025;Licitação Eletrônica - Estatal;Fase Certame;Contratação será realizada em LOTES para fornecimento de Papel Higiênico em rolo medindo 10 cm x 250m - LOTE 01 e LOTE 02 - ME/EPP - e Papel Toalha em rolo medindo 20 cm x 200m - LOTE 03 e LOTE 04 - ME/ EPP.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;;;2025-07-17;;;;241232328;
55;2025;Licitação Eletrônica - Estatal;Fase Certame;Contratação de empresa especializada para o fornecimento de subscrições de licenciamento para ampliação da Solução de Proteção de Veeam Backup e Replication já instalada na Celepar, incluindo serviços de suporte técnico, atualização de - releases - de software e garantia, conforme especificações técnicas descritas no Termo de Referência.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;;;2025-08-14;;;;241328457;1 Parcela(s) - Empreitada/Global
56;2025;Licitação Eletrônica - Estatal;Publicado;Contratacao de pessoa juridica para fornecimento de solucao de impressao de grande porte, compreendendo locacao de impressoras monocromaticas, insumos, servicos de instalacao e ativacao, conversão de formularios, manutencao corretiva e preventiva e orientacoes tecnicas de operacao, conforme especificacoes constantes neste Termo de Referencia.;CELEPAR-Companhia de Tecnologia da Informação e Comunicação do Paraná;Não;;;Menor Preço;;;2025-08-25;;;;242172990;60 Mês(es)
57;2025;Licitação Eletrônica - Estatal;Publicado;Execução de 40 unidades habitacionais, destinadas às pessoas da Terceira Idade, compreendendo a elaboração de projetos, execução das unidades habitacionais, execução de infraestrutura e equipamentos com todos os seus componentes, em área localizada no município de ASSIS CHATEAUBRIAND/PR.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;;;2025-10-02;;;;212041297;
59;2025;Licitação Eletrônica - Estatal;Fase Certame;Execução de Muro de Contenção e Drenagem nos fundos dos lotes L1, L2 e L03-L08 da quadra Q06 na Vila Nova, no município de WENCESLAU BRAZ-PR.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Maior Desconto;475590.61;;2025-08-01;;;;231767851;
61;2025;Licitação Eletrônica - Estatal;Publicado;Contratação de empresa especializada na Prestação de Serviços de Segurança e Saúde no Trabalho - SST, conforme as determinações legais do Ministério do Trabalho e Previdência.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;;;2025-09-03;;;;234135716;60 Mês(es)
63;2025;Licitação Eletrônica - Estatal;Publicado;Contratação de empresa especializada para execução de serviços de Regularização Fundiária de Interesse Social, em áreas localizadas no município de GUAIRAÇÁ/PR.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;;;2025-08-27;;;;240931044;1 Parcela(s) - Empreitada/Global
65;2025;Licitação Eletrônica - Estatal;Publicado;Aquisição de Aparelhos Telefônicos IP Gigabit, modelo básico, sendo os equipamentos novos, sem uso e em linha de fabricação, bem como todos os acessórios necessários ao perfeito funcionamento dos equipamentos - Lote Único.;COHAPAR-Companhia de Habitação do Paraná;Não;;;Menor Preço;;;2025-08-25;;;;242730119;
2;2025;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE COBERTURA SECURITÁRIA PARA OS VEÍCULOS DA FROTA PARCIAL DA UNIVERSIDADE ESTADUAL DE LONDRINA;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;88490.00;88490.00;2019-11-20;2020-01-30;www.licitacoes-e.com.br;781985;224815476;
5;2025;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE SERVIÇO DE ÁREA PROTEGIDA PARA SITUAÇÕES DE URGÊNCIA E EMERGÊNCIAS MÉDICAS NA COU-CLÍNICA ODONTOLÓGICA UNIVERSITÁRIA.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;15917.88;14400.00;2021-12-15;2022-01-31;www.licitacoes-e.com.br;;221419529;
7;2025;Pregão Eletrônico;Homologado;FORNECIMENTO E SUBSTITUIÇÃO DE CALHAS;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;194000.00;189000.00;2023-01-08;2023-02-13;www.licitacoes-e.com.br;;191371437;
8;2025;Pregão Eletrônico;Homologado;SERVIÇO DE IMPRESSÃO DO JORNAL BOLETIM NOTÍCIA;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;39500.00;39500.00;2018-12-15;2019-04-02;www.licitacoes-e.com.br;;230340854;
10;2025;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE EQUIPAMENTOS DE REPROGRAFIA;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;241920.00;241920.00;2023-01-08;2023-01-31;www.licitacoes-e.com.br;;193878628;
13;2025;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE EMPRESA PARA SEGURO DE ACIDENTES;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;60000.00;60000.00;2025-02-07;2019-11-27;www.licitacoes-e.com.br;;221824822;
14;2025;Pregão Eletrônico;Homologado;Contratação de serviços de instalação e manutenção de aparelhos de ar condicionado da UEL.;UEL-Universidade Estadual de Londrina;Não;;;Menor Preço;2632000.00;1599000.00;2025-02-18;2023-02-28;www.licitacoes-e.com.br;;197444681;
16;2025;Pregão Eletrônico;Cancelado;Contratação de empresa especializada na prestação de serviços de gerenciamento eletrônico do abastecimento da frota de veículos da FERROESTE através de software web e em tempo real com uso de tecnologia de cartões magnéticos individuais micro processados com chip e de rede de estabelecimentos credenciados para fornecimento de Combustíveis dos tipos gasolina comum etanol diesel comum e diesel BS 500 este sendo TTR Transporte Revendedor Retalhista com pedidos mínimos de 3.000 litros;FERROESTE-Estrada de Ferro Paraná Oeste S.A.;Não;;;Maior Preço;;;2025-02-10;;www.bnc.org.br;;233866920;1 Ano(s)
18;2025;Pregão Eletrônico;Homologado;"Aquisição de Portas deslizantes em esquadrias de alumínio automatizadas, com suporte em metalon
conforme Termo de Referência.";IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;61514.73;50094.00;2025-03-06;2025-03-21;https://www.gov.br/compras/pt-br;;232952180;
25;2025;Pregão Eletrônico;Fase Certame;Contratação de empresa especializada na prestação de serviços de gerenciamento eletrônico do abastecimento da frota de veículos da FERROSTE, através de software 100 por cento web e em tempo real, com uso de tecnologia de cartões magnéticos individuais micro processados com chip e de rede de estabelecimentos credenciados para fornecimento de Combustíveis dos tipos gasolina comum, etanol, diesel comum e diesel BS 500, este sendo TRR Transporte Revendedor Retalhista com pedidos mínimos de 3.000 litros.;FERROESTE-Estrada de Ferro Paraná Oeste S.A.;Não;;;Menor Preço;;;2025-03-31;;www.bnc.org.br;;233866920;1 Ano(s)
27;2025;Pregão Eletrônico;Fase Certame;Contratação de serviços de locação de software, equipamentos, instalação e manutenção para sistema de cenário virtual, em estúdio de televisão da E-PARANÁ COMUNICAÇÃO.;EPR-Serviço Social Autônomo E-PARANA COMUNICACAO;Não;;;Menor Preço;;;2025-04-14;;www.licitacoes-e.com.br;;236983234;60 Mês(es)
31;2025;Pregão Eletrônico;Homologado;PARA INSERÇÃO DO 3º TERMO ADITIVO AO CONTRATO 299/2022 - HUM e EMPARSEG NO SISTEMA GMS COM VIGENCIA DE 15/01/2025 A 14/01/2026.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;170509.56;170509.56;2025-01-14;2025-01-14;;;216755260;12 Mês(es)
40;2025;Pregão Eletrônico;Homologado;PARA INCLUSÃO DO 4º TERMO ADITIVO AO CONTRATO 010/2022-HUM no SISTEMA GMS;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;309957.36;309957.36;2025-01-07;2025-01-22;;;216750888;1 Mês(es)
44;2025;Pregão Eletrônico;Fracassado;PA 17 LE 02/25 AQUISIÇÃO DE SAPATAS FARÓIS E FILTROS ;FERROESTE-Estrada de Ferro Paraná Oeste S.A.;Não;;;Menor Preço;;;2025-05-20;;www.bnc.org.br;;238226007;
49;2025;Pregão Eletrônico;Fracassado;"Contratação de empresa especializada na Prestação de Serviços de coleta, transporte, destruição segura de documentos através do processo de fragmentação e encaminhamento para reciclagem das aparas de papel produzidas de modo a garantir a descaracterização dos documentos para que os 
mesmos não possam ser revertidos.";DETRAN-Departamento de Trânsito do Estado do Paraná;Não;;;Maior Preço;93162.08;;2025-06-03;;https://www.gov.br/compras;;237262220;
52;2025;Pregão Eletrônico;Homologado;PARA INCLUSÃO DO 3º TERMO ADITIVO AO CONTRATO 001/2022 - HUM e INOVA AR CONDICIONADO LTDA NO SISTEMA GMS.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;154549.44;154549.48;2025-01-26;2025-01-30;https://www.npd.uem.br/transparencia/;;216421825;1 Mês(es)
56;2025;Pregão Eletrônico;Fase Certame;Aquisição de CADEIRA GIRATÓRIA, TIPO PRESIDENTE em lote único, para atender a demanda de todas as Divisões da Casa Militar, conforme as condições e especificações contidas no Edital e seus Anexos.;CASA MILITAR-Casa Militar do Estado do Paraná;Não;;;Menor Preço;292566.23;;2025-06-18;;www.gov.br/compras/pt-br;;237891392;
57;2025;Pregão Eletrônico;Cancelado;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE INTERNET VIA WI-FI Com Equipamento Em Comodato, PARA ATENDER AS NECESSIDADES DO HOSPITAL REGIONAL DE GUARAQUEÇABA, PELO PERÍODO DE 24 MESES.;FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná;Não;;;Menor Preço;;;2025-06-25;;;;215302385;24 Mês(es)
59;2025;Pregão Eletrônico;Homologado;LOCAÇÃO DE 02 MÁQUINAS DE HEMODIÁLISE COM SISTEMA DE OSMOSE REVERSA;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;110083.68;110083.68;2025-07-15;2025-01-03;www.gov.br/compras/pt-br;;216763874;
60;2025;Pregão Eletrônico;Homologado;CONTRATO - PARA INCLUSÃO DO 3 TERMO ADITIVO AO CONTRATO 002.2022 - HUM e INOVA AR CONDICIONADO LTDA - E-PROTOCOLO.  21.674.924-3.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;229444.76;229444.76;2025-01-06;2025-02-10;https://www.npd.uem.br/transparencia;;216749243;1 Mês(es)
61;2025;Pregão Eletrônico;Homologado;Fornecimento de Controle de Qualidade Interno e Ensaio de Proficiência;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;14868.95;14868.95;2025-07-15;2024-11-01;www.gov.br/compras/pt-br;;216761200;
62;2025;Pregão Eletrônico;Homologado;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO DE MONITORAMENTO ELETRÔNICO 24 HORAS - VIGILÂNCIA MONITORADA;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;9467.64;9467.64;2025-07-15;2025-04-22;www.gov.br/compras/pt-br;;216760450;
64;2025;Pregão Eletrônico;Homologado;Manutenção ar condicionado bloco administrativo.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;203543.62;203543.62;2025-02-19;2025-02-19;www.gov.br/compras/pt-br;;216750276;
66;2025;Pregão Eletrônico;Fase Certame;Constitui objeto desta Licitação, a contratação de empresa para Aquisição de Sapatas, Faróis e Filtros para Locomotivas conforme especificações do Termo de Referencia;FERROESTE-Estrada de Ferro Paraná Oeste S.A.;Não;;;Menor Preço;;;2025-07-03;;www.bnc.org.br;;241014118;
76;2025;Pregão Eletrônico;Fase Certame;Serviços técnicos de licenciamento ambiental para capina química. ;FERROESTE-Estrada de Ferro Paraná Oeste S.A.;Não;;;Menor Preço;;;2025-07-21;;www.bnc.org.br;;240976919;1 Parcela(s) - Empreitada/Global
77;2025;Pregão Eletrônico;Fase Certame;Aquisição de placas de sinalização. ;FERROESTE-Estrada de Ferro Paraná Oeste S.A.;Não;;;Menor Preço;;;2025-07-28;;www.bnc.org.br;;242354990;
79;2025;Pregão Eletrônico;Homologado;SEGURO DE VEÍCULO ÔNIBUS marca VOLVO modelo COMIL CAMPIONE DD B420R 6X2 EURO V ano/modelo 2019/2020 - unidades móvel de coleta sangue humano;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;35063.49;35063.49;2025-08-15;2025-07-09;;;220191966;
81;2025;Pregão Eletrônico;Publicado;Serviços de reforma de motores de tração de MX620 e g12;FERROESTE-Estrada de Ferro Paraná Oeste S.A.;Não;;;Menor Preço;;;2025-08-14;;www.bnc.org.br;;242865316;1 Parcela(s) - Empreitada/Global
82;2025;Pregão Eletrônico;Homologado;SERVIÇO DE CONTROLE DE QUALIDADE EXTERNO PARA O LABORATÓRIO;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;7995.04;7995.04;2025-08-20;2025-06-05;www.gov.br/compras/pt-br;;216763130;
83;2025;Pregão Eletrônico;Homologado;"FORNECIMENTO POR LOCAÇÃO DE 70 EQUIPAMENTOS BOMBA ESPECÍFICA PARA
ADMINISTRAÇÃO DE NUTRIÇÃO ENTERAL COM FORNECIMENTO DE INSUMOS, EQUIPO ESPECÍFICO PARA NUTRIÇÃO ENTERAL.";UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;148960.00;148960.00;2025-08-29;2025-08-08;www.gov.br/compras/pt-br;;244611230;
1;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Alvos e Obreias para atender à necessidade da Polícia Militar do Paraná;PMPR-CGPM-Comando Geral da Polícia Militar - SESP;Não;;;Menor Preço;163524.00;146252.00;2025-04-14;2025-06-23;;;228061441;
2;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de Purificares de água e refis de reposição visando atender a demanda dos escritórios do Instituto de Desenvolvimento Rural do Paraná, de acordo com as especificações do Termo de Referência;IDR-Instituto de Desenvolvimento Rural do Paraná - IAPAR-EMATER;Não;;;Menor Preço;584075.20;229352.80;2025-01-28;2025-02-24;;;230485763;
4;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Fase Certame;Outorga de permissão de uso, de área específica destinada à instalação e exploração em regime de permissão de uso de espaço público, para instalação e exploração de serviços de 01 cantina universitária no Câmpus Sede de Maringá - Bloco P01-RU-I, Estado do Paraná.;UEM-Universidade Estadual de Maringá;Não;;;Maior Desconto;2250.36;;2025-01-31;;;;231938001;
5;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;A presente licitação tem por objeto o Registro de Preços, pelo período de 1 um ano, podendo ser prorrogado por igual período, desde que comprovado o preço vantajoso, para futura e eventual aquisição de KIT COM INSUMO PARA CULTURA EM MEIO LÍQUIDO DO BACILO DA TUBERCULOSE, PARA EQUIPAMENTO AUTOMATIZADO.;SESA-Secretaria de Estado da Saúde;Sim;2026-05-25;;Menor Preço;24200.00;23400.00;2025-02-18;2025-05-19;;;227814446;
6;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Registro de Preços, pelo período de um ano, podendo ser prorrogado por igual periodo, para futura e eventual aquisição de lavadoras de louças, fornos combinados e respectivos insumos, para atender as necessidades das Instituiçoes de Ensino Publico do Estado do Parana.;FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional;Sim;2026-07-01;;Menor Preço;71953200.00;55347425.00;2025-04-02;2025-07-24;;;228836745;
7;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada na prestação de serviço de Instalação de Sistema Construtivo de Gesso Acartonado DRYWALL e serviços correlatos, com o fornecimento de materiais, sob demanda, para atendimento das demandas institucionais, em conformidade com a gestão estratégica da Unioeste Campus Cascavel, na cidade de Cascavel-Paraná;UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria;Sim;2026-05-26;;Menor Preço;614126.00;589460.00;2025-02-26;2025-04-23;;;226947540;
11;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Prestação de serviços especializados na execução e operacionalização dos eventos de
formação continuada da Secretaria de Estado da Educação do Paraná.";SEED-Secretaria de Estado da Educação;Não;;;Menor Preço;47413927.81;41241444.15;2025-04-10;2025-06-26;Avenida Presidente Kennedy 2511 SEED Guaíra Curitiba PR 80610011;;227894628;
12;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de materiais clínicos odontológicos para atender laboratórios e clínicas do Campus de Cascavel como também o Centro de Atenção e Pesquisa em Anomalias Craniofaciais CEAPAC do Hospital Universitário do Oeste do Paraná ;UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel;Não;;;Menor Preço;315257.03;165861.87;2025-02-19;2025-04-14;;;230271160;
16;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Contratação de empresa especializada para locação de equipamento de microbiologia e fornecimento de insumos compatíveis para atender à demanda do Laboratório de Análises Clínicas do Hospital Universitário de Maringá e Laboratório de Ensino e Pesquisa em Análises Clínicas - LEPAC, da UEM, pelo período de 12 meses;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;865441.92;865441.92;2025-01-30;2025-02-06;;;230269076;
17;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;Aquisição de materiais para pintura, manutenção de bens móveis, imóveis e materiais elétricos.;UEM-Universidade Estadual de Maringá;Não;;;Menor Preço;167784.74;98936.01;2025-01-30;2025-03-25;;;228721310;
18;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Homologado;"Contratação de empresa especializada em serviço de saúde e segurança do trabalho.
";PRPREV-Serviço Social Autônomo PARANAPREVIDENCIA;Não;;;Menor Preço;27515.04;27504.00;2025-01-23;2025-02-05;;;230035822;
