numprocesso;ano;modalidade;lote;classeitem;numeroitem;item;num_protocolo_aax;data;valor;cpf_cnpj;nome_razaosocial
31;2024;Pregão Eletrônico;12;6510;18982;"Atadura, ESPECIFICAÇÃO: De crepe 8cm de largura por 1,8m em repouso de comprimento e aproximadamente 4,5m de comprimento esticada, com 13 fios por cm², Com peso aproximado de 17,8g por unidade, Confeccionada em tecido algodão com fios de alta tensão, com propriedades elásticas nos sentidos longitudinais e transversais; Espessura e textura uniformes; isenta de impurezas, rasgos, fiapos, fios soltos e quaisquer outros defeitos que possam afetar seu desempenho durante o uso; enroladas sobre si mesmas, com aparência uniforme, bordas devidamente acabadas, EMBALAGEM: Individual em papel grau cirúrgico com esterilização a óxido de etileno ou plástica para a esterilização a raio gama, Deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, registro na ANVISA e apresentar código de barras, UNID. DE MEDIDA: Unitário";230815100;2024-11-24;0.6100;37052250000185;INVICTO COMERCIO DE PRODUTOS PARA SAUDE LTDA
31;2024;Pregão Eletrônico;27;6510;18968;Atadura, ESPECIFICAÇÃO: Ortopédica de algodão hidrófobo medindo 15cm de latgura por 1,8m de comprimento, confecionadas a partir de fibras 100% algodão cru, em rolos com textura e espessura uniformes, com camada de goma aplicada em uma das faces, enrolada sobre si, envolvida em papel acetinado, isenta de amido, resistente, lisa, macia, hipoalérgica, compacta, isenta de impurezas. Embalagem resistente, pacote plástico com 12 unidades. Peso por pacote: no mínimo 240g. O produto deverá atender na íntegra as especificicações da NBR 15620. A embalagem deve conter na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, quantidade, procedência, data de fabricação, validade, lote, registro na ANVISA. Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;1.2800;37052250000185;INVICTO COMERCIO DE PRODUTOS PARA SAUDE LTDA
31;2024;Pregão Eletrônico;28;6510;28521;Atadura, ESPECIFICAÇÃO: Ortopédica de algodão hidrófobo medindo 20cm de largura por 1,8m de comprimento, confeccionadas a partir de fibras 100% algodão cru, em rolos com textura e espessura uniformes, com camada de goma aplicada em uma das faces, enrolada sobre si, envolvida em papel acetinado, isenta de amido, resistente, lisa, macia, hipoalérgica, compacta, isenta de impurezas.O produto deverá atender na íntegra as especificações da NBR 15620, EMBALAGEM: Pacote plástico com 12 unidades. Pesando no mínimo 240g. Deve conter na sua parte externa impressos em língua portuguesa informações como: identificação, quantidade, procedência, data de fabricação, validade, lote, registro na ANVISA, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;1.1500;00802002000102;ALTERMED MATERIAL MEDICO HOSPITALAR LTDA
31;2024;Pregão Eletrônico;30;6510;24358;Malha, MATERIAL: Confeccionada em Monofilamentos de Polipropileno Extrudado, Com Cerca de 0,018 Polegadas de Espessura, Inerte e Não Absorvível, Deve Manter sua Força por Tempo Indeterminado no Uso Clínico, MEDIDA: Com Dimensões Aproximadas de 15X15cm, EMBALAGEM: Dupla Individual, Sem Resíduos Tóxicos, Em Papel Grau Cirúrgico e Poliamida, CARACTERÍSTICAS ADICIONAIS: Preparada de Forma que Haja Interligação de Cada Junção das Fibras Facilitando a Elasticidade nos Dois Sentidos, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;24.6600;04040383000182;INDUSTRIAS H. A. BARONE LTDA EPP
31;2024;Pregão Eletrônico;33;6510;19012;Curativo, Malha tubular , APRESENTAÇÃO: 10cm de largura por 15m de comprimento, composição 100% algodão, para ser usado como tipóia e para proteção de pele em aparelho gessado, EMBALAGEM: Individualmente em material impermeável contendo impressos em língua portuguesa, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;7.2400;31085156000146;MACMED SOLUCOES EM SAUDE LTDA.
31;2024;Pregão Eletrônico;34;6510;19077;Curativo, Malha tubular, APRESENTAÇÃO: Medindo, 12cm X 15m Malha tubular 12cm de largura por 15m de comprimento, composição 100% algodão, para ser usado como tipóia e para proteção de pele em aparelho gessado, EMBALAGEM: Individualmente em material impermeável contendo impressos em língua portuguesa: identificação do produto, fabricante, lote, data de fabricação, validade, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;8.5200;31085156000146;MACMED SOLUCOES EM SAUDE LTDA.
31;2024;Pregão Eletrônico;35;6510;19077;Curativo, Malha tubular, APRESENTAÇÃO: Medindo, 12cm X 15m Malha tubular 12cm de largura por 15m de comprimento, composição 100% algodão, para ser usado como tipóia e para proteção de pele em aparelho gessado, EMBALAGEM: Individualmente em material impermeável contendo impressos em língua portuguesa: identificação do produto, fabricante, lote, data de fabricação, validade, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;8.5200;31085156000146;MACMED SOLUCOES EM SAUDE LTDA.
31;2024;Pregão Eletrônico;38;6510;19065;Curativo, malha tubular, APRESENTAÇÃO: Medindo 20cm X 15m Malha tubular 20cm de largura por 15m de comprimento, composição 100% algodão, para ser usado como tipóia e para proteção de pele em aparelho gessado, EMBALAGEM: Individualmente em material impermeável contendo impressos em língua portuguesa: identificação do produto, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;10.7600;24118004000137;ANGULAR PRODUTOS PARA SAÚDE LTDA
31;2024;Pregão Eletrônico;39;6510;19065;Curativo, malha tubular, APRESENTAÇÃO: Medindo 20cm X 15m Malha tubular 20cm de largura por 15m de comprimento, composição 100% algodão, para ser usado como tipóia e para proteção de pele em aparelho gessado, EMBALAGEM: Individualmente em material impermeável contendo impressos em língua portuguesa: identificação do produto, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;12.9000;31085156000146;MACMED SOLUCOES EM SAUDE LTDA.
31;2024;Pregão Eletrônico;40;6510;40081;Faixa de Smarch, Confeccionada em borracha ou látex laminado especial caracterizada por bandagem elástica, MEDIDA: 6cm de largura por 2m de comprimento, com espessura aproximada de 0,5mm, O produto deve conter individualmente identificação, procedência, data de fabricação, validade e lote impressos e visíveis, em língua portuguesa, CARACTERÍSTICAS ADICIONAIS: Será solicitada amostra para análise. Amostra: No ato da entrega da proposta, o interessado deverá entregar 2 (duas) unidades individuais para análise, devidamente identificadas, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;6.6200;13458946000148;LEVEL FARMACEUTICA LTDA
31;2024;Pregão Eletrônico;40;6510;40081;Faixa de Smarch, Confeccionada em borracha ou látex laminado especial caracterizada por bandagem elástica, MEDIDA: 6cm de largura por 2m de comprimento, com espessura aproximada de 0,5mm, O produto deve conter individualmente identificação, procedência, data de fabricação, validade e lote impressos e visíveis, em língua portuguesa, CARACTERÍSTICAS ADICIONAIS: Será solicitada amostra para análise. Amostra: No ato da entrega da proposta, o interessado deverá entregar 2 (duas) unidades individuais para análise, devidamente identificadas, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;6.6200;13458946000148;LEVEL FARMACEUTICA LTDA
31;2024;Pregão Eletrônico;42;6510;40085;Faixa de Smarch, Confeccionada em borracha ou látex laminado especial caracterizada por bandagem elástica, MEDIDA: 10cm de largura por 2m de comprimento, com espessura aproximada de 0,5mm, EMBALAGEM: O produto deve conter individualmente identificação, procedência, data de fabricação, validade e lote impressos e visíveis, em língua portuguesa, CARACTERÍSTICAS ADICIONAIS: Será solicitada amostra para análise. Amostra: No ato da entrega da proposta, o interessado deverá entregar 2 (duas) unidades individuais para análise, devidamente identificadas, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;9.4300;13458946000148;LEVEL FARMACEUTICA LTDA
31;2024;Pregão Eletrônico;42;6510;40085;Faixa de Smarch, Confeccionada em borracha ou látex laminado especial caracterizada por bandagem elástica, MEDIDA: 10cm de largura por 2m de comprimento, com espessura aproximada de 0,5mm, EMBALAGEM: O produto deve conter individualmente identificação, procedência, data de fabricação, validade e lote impressos e visíveis, em língua portuguesa, CARACTERÍSTICAS ADICIONAIS: Será solicitada amostra para análise. Amostra: No ato da entrega da proposta, o interessado deverá entregar 2 (duas) unidades individuais para análise, devidamente identificadas, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;9.4300;13458946000148;LEVEL FARMACEUTICA LTDA
31;2024;Pregão Eletrônico;43;6510;40087;Faixa de Smarch, Confeccionada em borracha ou látex laminado especial caracterizada por bandagem elástica,MEDIDA:12cm de largura por 2m de comprimento, com espessura aproximada de 0,5mm, No momento da entrega deve possuir data de validade de no mínimo 90% do total estipulado, EMBALAGEM: O produto deve conter individualmente identificação, procedência, data de fabricação, validade e lote impressos e visíveis, em língua portuguesa, CARACTERÍSTICAS ADICIONAIS: Será solicitada amostra para análise. Amostra: No ato da entrega da proposta, o interessado deverá entregar 2 (duas) unidades individuais para análise, devidamente identificadas, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;12.3400;13458946000148;LEVEL FARMACEUTICA LTDA
31;2024;Pregão Eletrônico;43;6510;40087;Faixa de Smarch, Confeccionada em borracha ou látex laminado especial caracterizada por bandagem elástica,MEDIDA:12cm de largura por 2m de comprimento, com espessura aproximada de 0,5mm, No momento da entrega deve possuir data de validade de no mínimo 90% do total estipulado, EMBALAGEM: O produto deve conter individualmente identificação, procedência, data de fabricação, validade e lote impressos e visíveis, em língua portuguesa, CARACTERÍSTICAS ADICIONAIS: Será solicitada amostra para análise. Amostra: No ato da entrega da proposta, o interessado deverá entregar 2 (duas) unidades individuais para análise, devidamente identificadas, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;12.3400;13458946000148;LEVEL FARMACEUTICA LTDA
31;2024;Pregão Eletrônico;3;6510;45864;Curativo Estéril, TIIPO: Chumaço, Confeccionado por uma camada de 100% algodão, Isento de impurezas, envolto por uma camada de gaze macia, MEDIDA: 10X50cm quando aberta e 10X15cm quando fechada, EMBALAGEM: Individual, Favorecer abertura em técnica asséptica, Que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: Identificação, Procedência, Data de fabricação, Validade da esterilização, Lote, Registro na ANVISA e apresentar código de barras, CARACTERÍSTICAS ADICIONAIS: Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;0.8800;00656468000139;SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA
31;2024;Pregão Eletrônico;4;6510;45864;Curativo Estéril, TIIPO: Chumaço, Confeccionado por uma camada de 100% algodão, Isento de impurezas, envolto por uma camada de gaze macia, MEDIDA: 10X50cm quando aberta e 10X15cm quando fechada, EMBALAGEM: Individual, Favorecer abertura em técnica asséptica, Que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: Identificação, Procedência, Data de fabricação, Validade da esterilização, Lote, Registro na ANVISA e apresentar código de barras, CARACTERÍSTICAS ADICIONAIS: Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;1.0700;05247406000197;TORRE FORTE ATACADO E VAREJO LTDA
31;2024;Pregão Eletrônico;5;6510;9719;Compressa, TIPO: De gaze hidrófila, Produto não estéril utilizado para absorção de sangue e exsudatos, limpeza, cobertura de curativos em geral e anti-sepsia da pele e/ou mucosas. Material medindo 7,5 x 7,5 cm fechada e 15 x 30 cm aberta, dobrada uniformemente para dentro em toda a sua extensão para evitar o desfiamento. Deve possuir densidade de 13 fios por cm2 e peso de 1 g por unidade. Confeccionadas em fios 100% algodão, em tecido tipo tela, com 8 camadas e 5 dobras, sem filamento radiopaco e devem ser alvejadas, isentas de impureza, substancias gordurosas, amido, corantes corretivos e alvejantes ópticos. Embalagens em pacotes com 500 unidades com peso mínimo de 490 gramas por pacote, EMBALAGEM: Individual deve conter na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, peso, procedência, data de fabricação, validade, lote, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;24.0700;11463608000179;ERIMAR INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA
31;2024;Pregão Eletrônico;6;6510;9719;Compressa, TIPO: De gaze hidrófila, Produto não estéril utilizado para absorção de sangue e exsudatos, limpeza, cobertura de curativos em geral e anti-sepsia da pele e/ou mucosas. Material medindo 7,5 x 7,5 cm fechada e 15 x 30 cm aberta, dobrada uniformemente para dentro em toda a sua extensão para evitar o desfiamento. Deve possuir densidade de 13 fios por cm2 e peso de 1 g por unidade. Confeccionadas em fios 100% algodão, em tecido tipo tela, com 8 camadas e 5 dobras, sem filamento radiopaco e devem ser alvejadas, isentas de impureza, substancias gordurosas, amido, corantes corretivos e alvejantes ópticos. Embalagens em pacotes com 500 unidades com peso mínimo de 490 gramas por pacote, EMBALAGEM: Individual deve conter na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, peso, procedência, data de fabricação, validade, lote, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;24.8100;01328535000159;CLASSMED PRODUTOS HOSPITALARES LTDA
31;2024;Pregão Eletrônico;13;6510;18986;Atadura, ESPECIFICAÇÃO: De crepe com 6cm de largura por 1,8m em repouso de comprimento e aproximadamente 4,5m de comprimento esticada, com 13 fios por cm², Peso aproximado de 13,3g por unidade, confeccionada em tecido 100% algodão com fios de alta tensão, com propriedades elásticas nos sentidos longitudinais e transversais, com espessura e textura uniformes, isenta de impurezas, rasgos, fiapos, fios soltos e quaisquer outros defeitos que possam afetar seu desempenho durante o uso, enroladas sobre si mesmas, com aparência uniforme, bordas devidamente acabadas, EMBALAGEM: Individual contendo impressos em língua portuguesa identificação do produto, fabricante, lote, data de fabricação, validade e registro no Ministério da Saúde, Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;0.4900;37052250000185;INVICTO COMERCIO DE PRODUTOS PARA SAUDE LTDA
31;2024;Pregão Eletrônico;14;6510;18988;Atadura, De crepe 10cm de largura por 1,8m em repouso de comprimento e aproximadamente 4,5m de comprimento esticada, com 13 fios por cm², Peso aproximado de 21,8g por unidade, confeccionada em tecido de algodão com fios de alta tensão, com propriedades elásticas nos sentidos longitudinais e transversais, Espessura e textura uniformes, isenta de impurezas, rasgos, fiapos, fios soltos e quaisquer outros defeitos que possam afetar seu desempenho durante o uso, enroladas sobre si mesmas, com aparência uniforme, bordas devidamente acabadas, EMBALAGEM: Individual contendo impressos em língua portuguesa identificação do produto, fabricante, lote, data de fabricação, validade e registro no Ministério da Saúde, Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;0.7500;11463608000179;ERIMAR INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA
31;2024;Pregão Eletrônico;15;6510;18988;Atadura, De crepe 10cm de largura por 1,8m em repouso de comprimento e aproximadamente 4,5m de comprimento esticada, com 13 fios por cm², Peso aproximado de 21,8g por unidade, confeccionada em tecido de algodão com fios de alta tensão, com propriedades elásticas nos sentidos longitudinais e transversais, Espessura e textura uniformes, isenta de impurezas, rasgos, fiapos, fios soltos e quaisquer outros defeitos que possam afetar seu desempenho durante o uso, enroladas sobre si mesmas, com aparência uniforme, bordas devidamente acabadas, EMBALAGEM: Individual contendo impressos em língua portuguesa identificação do produto, fabricante, lote, data de fabricação, validade e registro no Ministério da Saúde, Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;0.7200;37052250000185;INVICTO COMERCIO DE PRODUTOS PARA SAUDE LTDA
31;2024;Pregão Eletrônico;20;6510;56200;Atadura, MATERIAL: Tecido de algodão com fios de alta tensão, MEDIDA: 20cm de largura por 1,8m em repouso de comprimento e aproximadamente 4,5m de comprimento esticada, com 13 fios por cm², EMBALAGEM:  Individual, contendo impressos em língua portuguesa identificação do produto, fabricante, lote, data de fabricação, validade e registro no Ministério da Saúde, CARACTERÍSTICAS ADICIONAIS: Com propriedades elásticas nos sentidos longitudinais e transversais, com espessura e textura uniformes, isenta de impurezas, rasgos, fiapos, fios soltos e quaisquer outros defeitos que possam afetar seu desempenho durante o uso, enroladas sobre si mesmas, com aparência uniforme, bordas devidamente acabadas, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;1.4400;11463608000179;ERIMAR INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA
31;2024;Pregão Eletrônico;23;6510;18993;Atadura, ESPECIFICAÇÃO: Gessada, medindo 8 cm de largura por 2 m de comprimento, enrolada sobre eixo plástico rígido, com gesso em camadas uniformes impregnado sobre uma tela de tecido tipo giro inglês 100% algodão ou sobre gaze de algodão com 15 fios por cm², acabamento lateral com corte sinuoso (zig-zag) para evitar desfiamento. Após molhada com água a atadura gessada deve apresentar textura suave, cremosa e livre de arenosidade ao tato. O tempo de secagem (endurecimento) deve ser de no máximo 7 minutos, EMBALAGEM: Individual em material impermeável contendo impressos em língua portuguesa: identificação do produto, fabricante, lote, data de fabricação, validade e registro no Ministério da Saúde, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;1.2900;05247406000197;TORRE FORTE ATACADO E VAREJO LTDA
31;2024;Pregão Eletrônico;45;6510;87068;Curativo, TIPO: Redondo, COMPOSIÇÃO: Em não tecido a base de viscose, resina acrílica, adesivo acrílico, papel siliconado e almofada absorvente de fibra de viscose, COR: Bege, branca ou transparente, USO: Indicado para ser utilizado após procedimentos de coleta de sangue, após aplicações de injeções e finalização de exames, DIÂMETRO APROXIMADO: 25mm, APRESENTAÇÃO: O curativo deve ser macio e suave, acompanhar os movimentos das articulações, permitir transpiração da pele, ser hipoalergênico, isento de látex e/ou solventes, não deixar resíduos, EMBALAGEM: Individual ou com pré-corte no linear para facilitar a retirada do curativo pelo profissional, a entrega deverá ser realizada em embalagem contendo 500 unidades, a embalagem secundária deve conter externamente dados de identificação, procedência (lote), fabricação, validade, responsável técnico e registro no Ministério da Saúde, CARACTERÍSTICAS ADICIONAIS: No momento da entrega deve possuir validade por um tempo mínimo de 90% do total estipulado, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;19.1000;07947536000168;ODONTOMED CANAA LTDA
31;2024;Pregão Eletrônico;45;6510;87068;Curativo, TIPO: Redondo, COMPOSIÇÃO: Em não tecido a base de viscose, resina acrílica, adesivo acrílico, papel siliconado e almofada absorvente de fibra de viscose, COR: Bege, branca ou transparente, USO: Indicado para ser utilizado após procedimentos de coleta de sangue, após aplicações de injeções e finalização de exames, DIÂMETRO APROXIMADO: 25mm, APRESENTAÇÃO: O curativo deve ser macio e suave, acompanhar os movimentos das articulações, permitir transpiração da pele, ser hipoalergênico, isento de látex e/ou solventes, não deixar resíduos, EMBALAGEM: Individual ou com pré-corte no linear para facilitar a retirada do curativo pelo profissional, a entrega deverá ser realizada em embalagem contendo 500 unidades, a embalagem secundária deve conter externamente dados de identificação, procedência (lote), fabricação, validade, responsável técnico e registro no Ministério da Saúde, CARACTERÍSTICAS ADICIONAIS: No momento da entrega deve possuir validade por um tempo mínimo de 90% do total estipulado, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;19.1000;07947536000168;ODONTOMED CANAA LTDA
31;2024;Pregão Eletrônico;25;6510;18980;Atadura, ESPECIFICAÇÃO: Ortopédica de algodão hidrófobo medindo 12cm de largura por 1,8m de comprimento, confeccionadas a partir de fibras 100% algodão cru, em rolos com textura e espessura uniformes, com camada de goma aplicada em uma das faces, enrolada sobre si, envolvida em papel acetinado, isenta de amido, resistente, lisa, macia, hipoalérgica, compacta, isenta de impurezas. Embalagem resistente, pacote plástico com 12 unidades. Peso por pacote: no mínimo 180g. O produto deverá atender na íntegra as especificações da NBR 15620. A embalagem deve conter na sua parte externa impressos em língua portuguesa as seguintes informações: identificação, quantidade, procedência, data de fabricação, validade, lote, registro na ANVISA. Prazo de validade: 90% do prazo total da validade do produto na data da entrega, UNID. DE MEDIDA: Unitário;230815100;2024-11-24;1.0500;37052250000185;INVICTO COMERCIO DE PRODUTOS PARA SAUDE LTDA
52;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6510;19112;Pulseira, De identificação de paciente para uso adulto/pediátrica, Branca, Confeccionada em material macio, resistente e antialérgico, lacre adesivo inviolável, ajustável para uso adulto e pediátrico. Área de identificação que permita a impressão por transferência térmica com a impressão diretamente na superfície da pulseira, resistente a banhos, produtos especiais e exames radiológicos, com alta durabilidade. Medindo aproximadamente 29 centímetros de comprimento e 2,5 cm de largura. Embalagem trazendo externamente os dados de identificação do modelo, procedência, número do lote, data de fabricação, data de validade e número do registro no Ministério da Saúde. O lacre da pulseira deve ser inviolável fornecendo maior segurança ao paciente e ao hospital. O sistema de impressão deverá possibilitar impressão do código de barras. A empresa deverá fornecer impressoras em comodato e deverá garantir a manutenção destas e imediata substituição sempre que necessário. A impressora deverá permitir operacionalização com todos os sistemas operacionais, inclusive Windows e Linux. O número de impressoras deverá atender a necessidade de todos os hospitais da Superintendência de Unidades Próprias, UNID. DE MEDIDA: Unitário;230894132;2024-11-25;0.6800;07990743000103;PRINT BAND PRODUTOS E SERVICOS PARA SAUDE LTDA
52;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6510;19114;Pulseira, De identificação de paciente para uso neonatal, Branca, Confeccionada em material macio, resistente e antialérgico, lacre adesivo inviolável, ajustável para uso adulto e pediátrico. Área de identificação que permita a impressão por transferência térmica com a impressão diretamente na superfície da pulseira, resistente a banhos, produtos especiais e exames radiológicos, com alta durabilidade, medindo aproximadamente 4,5 centímetros de comprimento e 2,0 cm de largura. A pulseira deve medir além da área de impressão, aproximadamente 15 centímetros de comprimento e 1,2 cm de largura. Embalagem trazendo externamente os dados de identificação do modelo, procedência, número do lote, data de fabricação, data de validade e número do registro no Ministério da Saúde. O lacre da pulseira deve ser inviolável fornecendo maior segurança ao paciente e ao hospital. O sistema de impressão deverá possibilitar impressão do código de barras. A empresa deverá fornecer impressoras em comodato e deverá garantir a manutenção destas e imediata substituição sempre que necessário. A impressora deverá permitir operacionalização com todos os sistemas operacionais, inclusive Windows e Linux. O número de impressoras deverá atender a necessidade de todos os hospitais da Superintendência de Unidades Próprias, UNID. DE MEDIDA: Unitário;230894132;2024-11-25;0.6800;07990743000103;PRINT BAND PRODUTOS E SERVICOS PARA SAUDE LTDA
454;2024;Pregão Eletrônico (Lei Federal 14.133/2021);2;6501;3160;Insulina Humana Regular, 100 UI/ml, Solução injetável, Frasco-ampola, 10 ml, VIA DE ADMINISTRAÇÃO: Subcutânea, UNID. DE MEDIDA: Unitário;226600183;2024-11-28;29.3000;20489064000105;PROSPER COMERCIO E DISTRIBUIÇÃO LTDA
454;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;6501;3158;Insulina Humana NPH, 100 UI/ml, Suspensão injetável, Frasco-ampola, 10 ml, VIA DE ADMINISTRAÇÃO: Subcutânea, UNID. DE MEDIDA: Unitário;226600183;2024-11-28;29.7900;20489064000105;PROSPER COMERCIO E DISTRIBUIÇÃO LTDA
288;2024;Pregão Eletrônico (Lei Federal 14.133/2021);1;8903;2045;Carne, TIPO: Frango, CORTE: Coxa e sobrecoxa com osso, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;215339114;2024-12-02;9.5700;50225542000130;GR DISTRIBUIDORA DE ALIMENTOS LTDA
288;2024;Pregão Eletrônico (Lei Federal 14.133/2021);24;8903;2045;Carne, TIPO: Frango, CORTE: Coxa e sobrecoxa com osso, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;215339114;2024-12-02;9.5700;50225542000130;GR DISTRIBUIDORA DE ALIMENTOS LTDA
288;2024;Pregão Eletrônico (Lei Federal 14.133/2021);11;8902;2050;Linguiça, TIPO: Calabresa, ASPECTO: Defumada, APRESENTAÇÃO: Inteira, CONSERVAÇÃO: Resfriada, APARÊNCIA: Sem umidade e não pegajosa, TEXTURA: Firme, COR: Característico, ODOR: Próprio, SABOR: Próprio, INGREDIENTES: Carnes suína, bovina e de ave (até 20% CMS), sal, pimenta calabresa e demais substâncias permitidas, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que possam comprometer a sua qualidade, EMBALAGEM: Saco plástico atóxico, PESO LÍQUIDO: Kg, UNID. DE MEDIDA: Unitário;215339114;2024-12-03;16.1800;50225542000130;GR DISTRIBUIDORA DE ALIMENTOS LTDA
288;2024;Pregão Eletrônico (Lei Federal 14.133/2021);6;8902;1313;Bacon suíno, TIPO: Defumado, ASPECTO: Pedaço, CONSERVAÇÃO: Resfriado, INGREDIENTES: Carne suína com gordura, CARACTERÍSTICAS ADICIONAIS: Isento de sujidades, materiais estranhos de qualquer natureza e não conter glúten, EMBALAGEM: Saco plástico atóxico e transparente, PESO LÍQUIDO: Kg, UNID. DE MEDIDA: Unitário;215339114;2024-12-03;25.4700;50225542000130;GR DISTRIBUIDORA DE ALIMENTOS LTDA
288;2024;Pregão Eletrônico (Lei Federal 14.133/2021);34;8901;82335;Carne bovina, TIPO: Moída, CORTE: Paleta ou Acém, ASPECTO: In Natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência Firme, Cor Vermelho Brilhante, Cheiro e Sabor Próprios, Com no Máximo 10% de Sebo e Gordura, CARACTERÍSTICAS ADICIONAIS: Isenta de Sujidades e Quaisquer Materiais Estranhos que Comprometam a Sua Qualidade, EMBALAGEM: Saco Plástico Atóxico, UNID. DE MEDIDA: Quilograma;215339114;2024-12-03;15.5700;50225542000130;GR DISTRIBUIDORA DE ALIMENTOS LTDA
288;2024;Pregão Eletrônico (Lei Federal 14.133/2021);3;8903;46192;Filé de frango, TIPO: Sassami, APRESENTAÇÃO: Produto obtido a partir da carne de peito do frango isenta de pele e cartilagens, CONSERVAÇÃO: Congelado, Deverá ser apresentado sob a forma de filés de peito (sassami) de tamanho uniforme e íntegro, deverá ser congelado através da tecnologia IQF (Individually Quick Frozen), proporcionando o congelamento individual, mantendo sua forma, textura e sabor, EMBALAGEM: Pacote de polietileno, flexível, atóxico, resistente e transparente, UNID. DE MEDIDA: Quilograma;215339114;2024-12-03;18.3100;50225542000130;GR DISTRIBUIDORA DE ALIMENTOS LTDA
288;2024;Pregão Eletrônico (Lei Federal 14.133/2021);7;8902;2040;Carne, TIPO: Suína, CORTE: Bisteca com osso, fatiada, ASPECTO: In natura, CONSERVAÇÃO: Resfriada, APRESENTAÇÃO: Consistência firme, com cor, cheiro e sabor característicos, sem gordura, CARACTERÍSTICAS ADICIONAIS: Isenta de sujidades e quaisquer materiais estranhos que comprometam a sua qualidade, EMBALAGEM: Saco plástico atóxico, constando a data de validade e demais exigências conforme legislação vigente, UNID. DE MEDIDA: Quilograma;215339114;2024-12-03;16.0000;50225542000130;GR DISTRIBUIDORA DE ALIMENTOS LTDA
