numprocesso,objeto,orgao,datahomologacao,registrodepreco,tempoprazocontrato,valor_estimado,valor_ou_desconto_homologado,dataabertura,datahomologacao__dup1,adesao_ata_srp-2024__qtd_registros,adesao_ata_srp-2024__sum_lote_num,adesao_ata_srp-2024__mean_lote_num,adesao_ata_srp-2024__sum_classeitem_num,adesao_ata_srp-2024__mean_classeitem_num,adesao_ata_srp-2024__sum_numeroitem_num,adesao_ata_srp-2024__mean_numeroitem_num,adesao_ata_srp-2024__sum_item_num,adesao_ata_srp-2024__mean_item_num,adesao_ata_srp-2024__sum_quantidade_num,adesao_ata_srp-2024__mean_quantidade_num,adesao_ata_srp-2024__sum_valorunitario_num,adesao_ata_srp-2024__mean_valorunitario_num,alteracoes_ata_srp-2024__qtd_registros,alteracoes_ata_srp-2024__sum_lote_num,alteracoes_ata_srp-2024__mean_lote_num,alteracoes_ata_srp-2024__sum_classeitem_num,alteracoes_ata_srp-2024__mean_classeitem_num,alteracoes_ata_srp-2024__sum_numeroitem_num,alteracoes_ata_srp-2024__mean_numeroitem_num,alteracoes_ata_srp-2024__sum_item_num,alteracoes_ata_srp-2024__mean_item_num,alteracoes_ata_srp-2024__sum_valor_num,alteracoes_ata_srp-2024__mean_valor_num,contratos-2024__qtd_registros,contratos-2024__sum_numcontrato_num,contratos-2024__mean_numcontrato_num,contratos-2024__sum_anocontrato_num,contratos-2024__mean_anocontrato_num,empresas_participantes-2024__qtd_registros,empresas_participantes-2024__sum_nrlote_num,empresas_participantes-2024__mean_nrlote_num,empresas_participantes-2024__sum_cnpjcpfparticipante_num,empresas_participantes-2024__mean_cnpjcpfparticipante_num,empresas_participantes-2024__sum_razaosocialnomeparticipante_num,empresas_participantes-2024__mean_razaosocialnomeparticipante_num,empresas_participantes-2024__sum_valorpropostolote_num,empresas_participantes-2024__mean_valorpropostolote_num,itens-2024__qtd_registros,itens-2024__sum_nrlote_num,itens-2024__mean_nrlote_num,itens-2024__sum_classeitem_num,itens-2024__mean_classeitem_num,itens-2024__sum_numeroitem_num,itens-2024__mean_numeroitem_num,itens-2024__sum_item_num,itens-2024__mean_item_num,itens-2024__sum_quantidade_num,itens-2024__mean_quantidade_num,itens-2024__sum_valor_estimado_unitario_num,itens-2024__mean_valor_estimado_unitario_num,itens-2024__sum_valor_ou_desconto_homologado_unitario_num,itens-2024__mean_valor_ou_desconto_homologado_unitario_num,lotes-2024__qtd_registros,lotes-2024__sum_nrlote_num,lotes-2024__mean_nrlote_num,lotes-2024__sum_valor_estimado_num,lotes-2024__mean_valor_estimado_num,lotes-2024__sum_valor_ou_desconto_homologado_num,lotes-2024__mean_valor_ou_desconto_homologado_num,orgaos_participantes-2024__qtd_registros,orgaos_participantes-2024__sum_nrlote_num,orgaos_participantes-2024__mean_nrlote_num,orgaos_participantes-2024__sum_classeitem_num,orgaos_participantes-2024__mean_classeitem_num,orgaos_participantes-2024__sum_numeroitem_num,orgaos_participantes-2024__mean_numeroitem_num,orgaos_participantes-2024__sum_item_num,orgaos_participantes-2024__mean_item_num,orgaos_participantes-2024__sum_quantidadeprevista_num,orgaos_participantes-2024__mean_quantidadeprevista_num,publicidade-2024__qtd_registros,_filtro_obras_aplicado,anomaly_score,is_anomalous
134,"Contratação de Empresa Especializada em Engenharia e/ou Arquitetura para Elaboração de Projeto de Acessibilidade, de Paisagismo e Atualização de Projetos Existentes para o Campus de Paranavaí - UNESPAR.",UNESPAR-Universidade Estadual do Paraná,2024-12-09,Não,nan,123306.14,nan,2024-11-21,2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9165.0,9165.0,2024.0,2024.0,3.0,4.0,1.3333333333333333,46666499001469.0,15555499667156.334,,,550576.25,183525.41666666666,3.0,4.0,1.3333333333333333,13907.0,4635.666666666667,139229.0,46409.666666666664,,,369926.0,123308.66666666667,123432.56999999999,41144.189999999995,49292.38,16430.79333333333,3.0,4.0,1.3333333333333333,1189887.3900000001,396629.13000000006,550576.25,183525.41666666666,,,,,,,,,,,,,True,-0.1596989033265463,0
135,Contratação de serviço técnico especializado em engenharia para a execução de melhoria de adequação de rede elétrica.,UEL-Universidade Estadual de Londrina,2024-12-02,Não,nan,799988.71,nan,2024-11-04,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,6.0,41396.0,6899.333333333333,12144.0,2024.0,8.0,29.0,3.625,156372100001035.0,19546512500129.375,,,190290.0,27184.285714285714,44.0,111.0,2.522727272727273,301820.0,6859.545454545455,2749880.0,62497.27272727273,,,26766.0,608.3181818181819,906103.95,20593.27159090909,720174.549,37903.923631578946,12.0,39.0,3.25,5348305.3,445692.10833333334,190300.0,23787.5,101.0,175.0,1.7326732673267327,666802.0,6602.0,6303742.0,62413.28712871287,,,5665.0,56.08910891089109,,True,-0.12781549682275384,0
136,"Contratação de empresa especializada para prestação de serviços de engenharia na elaboração de projetos de implantação e na execução de construção da Delegacia Cidadã, situada à Rua Dona Alba de Souza e Silva, n.º 1980, Balneário Leblon, no município de Pontal do Paraná, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),2025-04-30,Não,nan,4439579.39,13.29,2025-02-25,2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,7.0,35817.0,5116.714285714285,14170.0,2024.2857142857142,6.0,16.0,2.6666666666666665,172129955000863.0,28688325833477.168,,,7503657.15,1500731.4300000002,14.0,52.0,3.7142857142857144,55926.0,3994.714285714286,1017565.0,72683.21428571429,,,5963750.0,425982.14285714284,4441011.029999999,317215.07357142854,3850649.4041000004,641774.9006833334,14.0,52.0,3.7142857142857144,18498483.47,1321320.2478571427,7503670.4399999995,1250611.74,34.0,163.0,4.794117647058823,221340.0,6510.0,2962264.0,87125.41176470589,,,5929189.0,174387.91176470587,,True,-0.11841142861647524,0
137,"CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DE SALAS DA COORDENADORIA DE TECNOLOGIA E INFORMAÇÃO NO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,2024-11-27,Não,nan,315037.16,nan,2024-11-07,2024-11-27,1.0,2.0,2.0,6510.0,6510.0,9720.0,9720.0,,,1000.0,1000.0,0.64,0.64,,,,,,,,,,,,1.0,8252.0,8252.0,2024.0,2024.0,44.0,246.0,5.590909090909091,1509482475007282.0,34306419886529.137,,,4529757.83,102949.0415909091,25.0,137.0,5.48,155544.0,6221.76,1242748.0,49709.92,,,856901.0,34276.04,315227.05,12609.082,267115.74,11613.727826086955,23.0,134.0,5.826086956521739,2749441.16,119540.92000000001,1899806.0,86354.81818181818,10.0,55.0,5.5,65100.0,6510.0,291049.0,29104.9,,,667900.0,66790.0,,True,-0.10954396599080612,0
138,Atualização do sistema elétrico para instalação de equipamentos de ar condicionado.,UEL-Universidade Estadual de Londrina,2024-12-05,Não,nan,202046.97,12.54,2024-11-04,2024-12-05,6.0,102.0,17.0,39060.0,6510.0,169152.0,28192.0,,,42350.0,7058.333333333333,23.17,3.861666666666667,33.0,497.0,15.06060606060606,214830.0,6510.0,957988.0,29029.939393939392,,,377.88,11.450909090909091,3.0,21171.0,7057.0,6072.0,2024.0,36.0,549.0,15.25,496939956005936.0,13803887666831.555,,,6522020.63,186343.44657142856,30.0,436.0,14.533333333333333,188991.0,6299.7,876521.0,29217.366666666665,,,3229172.0,107639.06666666667,203236.35,6774.545,177036.05,5901.201666666666,36.0,549.0,15.25,15954739.17,443187.19916666666,6522033.17,181167.58805555556,131.0,1956.0,14.931297709923664,852810.0,6510.0,3671847.0,28029.36641221374,,,3229171.0,24650.16030534351,,True,-0.08379611596897818,0
139,"Contratação Integrada de empresa especializada em engenharia e/ou arquitetura, para elaboração de projetos básico - ND 350, legal e executivo ND400 de arquitetura, projetos complementares de engenharia, aprovação nos órgãos competentes, As Built - ND500, e execução da obra da Torre 2 do Hospital Universitário Regional dos Campos Gerais  Wallace Thadeu de Mello e Silva, sito à R. Prof. Gabriel de Paula Machado, 601 - Uvaranas, Ponta Grossa - PR,  CEP 84031-510. Os projetos deverão ser desenvolvidos em plataforma BIM -Building Information Modeling, conforme elementos técnicos instrutores e anexos ao edital.",UEPG-Universidade Estadual de Ponta Grossa,2025-05-27,Não,nan,107073287.90,107060000.00,2025-04-10,2025-05-27,,,,,,,,,,,,,,,,,,,,,,,,,5.0,16002.0,3200.4,10125.0,2025.0,4.0,7.0,1.75,46549552000981.0,11637388000245.25,,,160926265.65,40231566.4125,13.0,25.0,1.9230769230769231,2026.0,155.84615384615384,726733.0,55902.53846153846,,,29736.0,2287.3846153846152,107073409.29,8236416.09923077,107060045.47,8235388.113076923,4.0,7.0,1.75,230608326.3,57652081.575,160926265.65,40231566.4125,,,,,,,,,,,,,True,-0.028654936381499796,0
140,"Contrataçao de empresa especializada em engenharia e arquitetura para elaboraçao de Projeto Arquitetonico e Complementares para edificio educacional, incluindo salas de aula, areas de circulação, instalações sanitárias e espaços de apoio para o Campus de Apucarana, com área estimada de 900,00 m2 novecentos metros quadrados.",UNESPAR-Universidade Estadual do Paraná,2024-12-10,Não,nan,151422.45,37980.00,2024-11-18,2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19266.0,6422.0,6072.0,2024.0,10.0,34.0,3.4,210948903011855.0,21094890301185.5,,,24480403.13,2448040.313,11.0,35.0,3.1818181818181817,46527.0,4229.727272727273,437448.0,39768.0,,,517263.0,47023.90909090909,156308.06,14209.823636363637,60084.02,6008.402,11.0,35.0,3.1818181818181817,25942885.51,2358444.137272727,24480403.13,2448040.313,,,,,,,,,,,,,True,-0.15475707483755236,0
141,"Elaboração Projetos arquitetônico de restauro e reforma da sede Emiliano Perneta, Campus Curitiba I.",UNESPAR-Universidade Estadual do Paraná,2024-12-28,Não,nan,515303.00,354900.00,2024-11-21,2024-12-28,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9646.0,9646.0,2024.0,2024.0,2.0,2.0,1.0,41400202000299.0,20700101000149.5,,,424489.6,212244.8,3.0,3.0,1.0,981.0,327.0,225441.0,75147.0,,,13.0,4.333333333333333,583156.6,194385.53333333333,422753.6,140917.86666666667,2.0,2.0,1.0,584892.6,292446.3,424489.6,212244.8,,,,,,,,,,,,,True,-0.16627052112474694,0
142,"Contratação de empresa especializada para execução da Conclusão do Bloco das Engenharias do Campus Regional de Umuarama, localizado na Avenida Ângelo Moreira da Fonseca nº 1800, no Município de Umuarama, Paraná",UEM-Universidade Estadual de Maringá,2024-11-29,Não,nan,10593852.12,nan,2024-10-18,2024-11-29,1.0,5.0,5.0,6510.0,6510.0,19280.0,19280.0,,,480.0,480.0,9.5,9.5,,,,,,,,,,,,1.0,8896.0,8896.0,2024.0,2024.0,37.0,601.0,16.243243243243242,287297622004901.0,7764800594727.054,,,9805174.94,265004.7281081081,35.0,596.0,17.02857142857143,222201.0,6348.6,971629.0,27760.82857142857,,,144040.0,4115.428571428572,10594848.719999999,302709.9634285714,8190595.76,234017.0217142857,37.0,610.0,16.486486486486488,13170970.58,355972.17783783784,9679074.94,268863.1927777778,145.0,2698.0,18.606896551724137,944250.0,6512.068965517241,4181611.0,28838.696551724137,,,144039.0,993.3724137931034,,True,-0.06679356638554879,0
143,"Contratação de empresa especializada para execução de serviços de pavimentação da estrada da paineira trecho 1 com 1,5 km elementos.",UEL-Universidade Estadual de Londrina,2024-12-02,Não,nan,1885586.49,nan,2024-10-02,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,5.0,12754.0,2550.8,10123.0,2024.6,27.0,515.0,19.074074074074073,913821825004263.0,33845252777935.668,,,2963096.66,113965.25615384616,37.0,632.0,17.08108108108108,305593.0,8259.27027027027,2410537.0,65149.64864864865,,,3749.0,101.32432432432432,3328940.3200000003,89971.36000000002,2876713.3936,130759.69970909091,38.0,633.0,16.657894736842106,6063677.6,159570.46315789473,2961885.66,128777.63739130435,,,,,,,,,,,,,True,-0.0615762971967449,0
144,"Contratação de empresa especializada para execução de obra de revitalização da fachada do Edifício Sede da SESP, sito à Rua Cel. Dulcídio nº 800, Bairro Batel, Curitiba, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),2025-02-21,Não,nan,1774709.30,1729500.00,2024-12-02,2025-02-21,2.0,3.0,1.5,14202.0,7101.0,127386.0,63693.0,,,35.0,17.5,1371.24,685.62,2.0,3.0,1.5,14202.0,7101.0,127386.0,63693.0,,,1371.24,685.62,2.0,2634.0,1317.0,4050.0,2025.0,3.0,4.0,1.3333333333333333,98173897000513.0,32724632333504.332,,,2022650.0,674216.6666666666,3.0,4.0,1.3333333333333333,15003.0,5001.0,149945.0,49981.666666666664,,,452.0,150.66666666666666,1777425.96,592475.32,1730800.0,576933.3333333334,3.0,4.0,1.3333333333333333,2387316.13,795772.0433333333,2022650.0,674216.6666666666,12.0,19.0,1.5833333333333333,85212.0,7101.0,764316.0,63693.0,,,451.0,37.583333333333336,,True,-0.15045428241294095,0
145,"Contratação Integrada de empresa especializada em engenharia e ou arquitetura, para prestação de serviços técnicos de implantação da Escola de Surf, no município de Matinhos PR, incluindo a elaboração de projeto básico e executivo de arquitetura e engenharia bem como a execução da obra de construção, no regime de contratação integrada de obras públicas, conforme elementos técnicos instrutores e anexos ao edital.",PRESP-Paraná Esporte (Antigo IPCE),nan,Não,nan,2444182.25,nan,2024-12-19,nan,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6114.0,3057.0,4050.0,2025.0,4.0,6.0,1.5,345890772010796.0,86472693002699.0,,,50799970.0,12699992.5,9.0,13.0,1.4444444444444444,1617.0,179.66666666666666,477714.0,53079.333333333336,,,15771.0,1752.3333333333333,2444258.91,271584.32333333336,29.67,3.70875,5.0,7.0,1.4,122734385.25,24546877.05,50799970.0,12699992.5,,,,,,,,,,,,,True,-0.09305678535300649,0
146,Contratação de empresa especializada para a execução da obra de Instalações de Prevenção de Incêndio no CCHE/CLCA do Campus de Jacarezinho.,UENP-Universidade Estadual do Norte do Paraná,2024-10-23,Não,nan,473883.08,nan,2024-10-04,2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7444.0,7444.0,2024.0,2024.0,35.0,217.0,6.2,862124849005103.0,24632138543002.94,4.0,2.0,1787495.6,51071.30285714286,24.0,106.0,4.416666666666667,144142.0,6005.916666666667,1118740.0,46614.166666666664,,,2516562.0,104856.75,473894.53,20604.11,355005.1,16136.595454545453,14.0,80.0,5.714285714285714,1388033.08,106771.7753846154,814340.0,67861.66666666667,22.0,104.0,4.7272727272727275,143220.0,6510.0,1052622.0,47846.454545454544,,,2516560.0,114389.09090909091,,True,-0.1257239449894056,0
147,"Prestação de serviços de Engenharia para transferência de tipologia de entrada de energia em tensão
primaria atualmente em cabine semienterrada para o posto de transformação - transformador em poste de energia com mureta - da Delegacia Cidadã de Matinhos, situado a Rua Antonina s/n.º, no município de Matinhos, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),2025-04-30,Não,nan,76489.81,76400.00,2025-01-24,2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11686.0,3895.3333333333335,6074.0,2024.6666666666667,2.0,2.0,1.0,55057318000351.0,27528659000175.5,,,81380.0,40690.0,2.0,2.0,1.0,7806.0,3903.0,62025.0,31012.5,,,1501.0,750.5,76493.16,38246.58,76403.32,38201.66,2.0,2.0,1.0,81514.81,40757.405,81380.0,40690.0,,,,,,,,,,,,,True,-0.16166236722102728,0
149,Execução de serviços de reforma do anfiteatro de morfologia,UEL-Universidade Estadual de Londrina,2024-12-02,Não,nan,835375.45,nan,2024-11-05,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8666.0,8666.0,2024.0,2024.0,1.0,1.0,1.0,16611227000103.0,16611227000103.0,,,,,2.0,2.0,1.0,7303.0,3651.5,94798.0,47399.0,,,1081.0,540.5,837986.9299999999,418993.46499999997,689184.7462,689184.7462,2.0,2.0,1.0,3655773.8499999996,1827886.9249999998,17.5,17.5,5.0,5.0,1.0,32505.0,6501.0,98100.0,19620.0,,,1080.0,216.0,,True,-0.1626294143301334,0
151,"CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DE SERVIÇOS, COM FORNECIMENTO DE MATERIAL, DE REFORMA DO RESTAURANTE UNIVERSITÁRIO DO CÂMPUS SANTA CRUZ DA UNICENTRO, COM RECURSOS PRÓPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,2024-12-02,Não,nan,382605.00,nan,2024-11-13,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11629.0,5814.5,4048.0,2024.0,10.0,19.0,1.9,51263386042748.0,5126338604274.8,,,843740.4,84374.04000000001,4.0,7.0,1.75,20631.0,5157.75,210559.0,52639.75,,,3966.0,991.5,382732.81,95683.2025,300065.58,75016.395,4.0,7.0,1.75,578290.5,144572.625,479916.3,119979.075,,,,,,,,,,,,,True,-0.16157551369202017,0
152,"Contratação de Empresa Especializada em Engenharia e Arquitetura para Execução de Obra de Reforma e Adequações das Instalações Elétricas para o Campus de Paranavaí da UNESPAR, conforme planilha orçamentária de referência constante no Anexo X e Pasta técnica.",UNESPAR-Universidade Estadual do Paraná,2024-12-13,Não,nan,4257341.00,3540000.00,2024-11-28,2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9445.0,9445.0,2024.0,2024.0,1.0,1.0,1.0,1101142000108.0,1101142000108.0,,,3540000.0,3540000.0,1.0,1.0,1.0,905.0,905.0,65327.0,65327.0,,,1.0,1.0,4257341.0,4257341.0,3540000.0,3540000.0,1.0,1.0,1.0,4257341.0,4257341.0,3540000.0,3540000.0,5.0,15.0,3.0,3045.0,609.0,304905.0,60981.0,,,35920.0,7184.0,,True,-0.14706400330278435,0
153,Reforma dos Banheiros do Bloco A - 3º Pavimento Universidade Estadual do Oeste do Paraná - Campus de Cascavel,UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,nan,Não,nan,183198.67,nan,2024-11-08,nan,11.0,57.0,5.181818181818182,71511.0,6501.0,55352.0,5032.0,,,509515.0,46319.545454545456,49.559999999999995,4.505454545454545,15.0,73.0,4.866666666666666,97515.0,6501.0,105790.0,7052.666666666667,,,88.11,5.874,,,,,,16.0,82.0,5.125,517360443015354.0,32335027688459.625,,,15053306.3,940831.64375,12.0,57.0,4.75,65935.0,5494.583333333333,185616.0,15468.0,,,3431612.0,285967.6666666667,183263.52000000002,16660.320000000003,45.72,4.572,18.0,84.0,4.666666666666667,25394209.669999998,1493777.0394117646,15053306.3,940831.64375,46.0,254.0,5.521739130434782,299046.0,6501.0,228457.0,4966.45652173913,,,3431610.0,74600.21739130435,,True,-0.1259189380400862,0
154,"Contratação integrada de empresa especializada em Elaboração de projetos e construção da sede da Delegacia Regional e Delegacia da mulher, situada à Rua Elias Alves Ferreira s/n, no município de Piraquara, Paraná.",SECID-Secretaria de Estado das Cidades (Antigo SEDU),2025-04-30,Não,nan,9600855.54,23.50,2025-03-07,2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,8.0,29463.0,3682.875,16195.0,2024.375,34.0,500.0,14.705882352941176,747729075007136.0,21992031617856.94,,,1566454.8399999999,47468.328484848484,34.0,500.0,14.705882352941176,200977.0,5911.088235294118,1750941.0,51498.26470588235,,,186443.0,5483.617647058823,9603176.549999999,282446.369117647,7346587.338099999,216076.09817941175,34.0,500.0,14.705882352941176,11203059.559999999,329501.75176470587,1566478.3399999999,46072.89235294117,,,,,,,,,,,,,True,-0.0825679515488637,0
155,"Contratação de empresa especializada para prestação de serviços de engenharia na elaboração de projetos de implantação e na execução da construção da Unidade Policial Fixa e DENARC de Paranavaí, situada à Rua José Gregório Sobrinho, S/N, no município de Paranavaí, Paraná",SECID-Secretaria de Estado das Cidades (Antigo SEDU),2025-04-30,Não,nan,9516141.68,7371203.34,2025-03-25,2025-04-30,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11309.0,3769.6666666666665,6074.0,2024.6666666666667,2.0,2.0,1.0,31239423000234.0,15619711500117.0,,,7431102.34,3715551.17,2.0,2.0,1.0,934.0,467.0,70322.0,35161.0,,,2.0,1.0,9608061.68,4804030.84,7431102.34,3715551.17,2.0,2.0,1.0,9608061.68,4804030.84,7431102.34,3715551.17,,,,,,,,,,,,,True,-0.1468967182335862,0
156,CONSTRUÇÃO DE GUARITA PARA O PORTÃO DE ACESSO DO CAMPUS DE CASCAVEL,UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,nan,Não,nan,138359.35,nan,2024-12-06,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,903.0,451.5,97461.0,48730.5,,,1826.0,913.0,138401.6071,69200.80355,,,2.0,2.0,1.0,215478.56,107739.28,,,,,,,,,,,,,,,True,-0.1760236832722909,0
158,"REFORMA DO LABORATÓRIO DE ENSINO DE MATEMÁTICA E SALAS ANEXO
Universidade Estadual do Oeste do Paraná - Campus de Cascavel",UNIOESTE CASC-Universidade Estadual do Oeste do Paraná - Campus Cascavel,nan,Não,nan,159699.12,nan,2024-10-22,nan,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2318.0,2318.0,2024.0,2024.0,1.0,1.0,1.0,77637684000161.0,77637684000161.0,,,2298996.0,2298996.0,2.0,2.0,1.0,917.0,458.5,82167.0,41083.5,,,61.0,30.5,200993.22,100496.61,38316.6,38316.6,2.0,2.0,1.0,2637345.12,1318672.56,2298996.0,2298996.0,,,,,,,,,,,,,True,-0.1533054141736666,0
160,"Contratação integrada de empresa especializada para elaboração dos projetos básicos e executivos de arquitetura e complementares de engenharia em plataforma BIM e execução da OBRA DE REQUALIFICAÇÃO DA ORLA DE PONTAL DO PARANÁ - FASE 01, localizada no litoral do Estado do Paraná",IAT-Instituto Água e Terra (Antigo IAP),2025-01-30,Não,nan,36232872.64,34500000.00,2024-12-23,2025-01-30,2.0,21.0,10.5,13020.0,6510.0,61958.0,30979.0,,,450.0,225.0,46.42,23.21,29.0,280.0,9.655172413793103,188972.0,6516.275862068966,706867.0,24374.724137931036,,,655.41,22.600344827586206,1.0,893.0,893.0,2025.0,2025.0,30.0,281.0,9.366666666666667,620436258004619.0,20681208600153.965,,,35647440.75,1188248.025,22.0,232.0,10.545454545454545,137706.0,6259.363636363636,682531.0,31024.136363636364,,,90873.0,4130.590909090909,2265307.87,102968.53954545455,2156609.56,113505.76631578947,33.0,335.0,10.151515151515152,38484592.88,1166199.7842424244,35647440.75,1188248.025,93.0,944.0,10.150537634408602,605794.0,6513.913978494624,2492495.0,26801.021505376346,,,90872.0,977.1182795698925,,True,-0.08556143239541092,0
161,"Contratação de empresa especializada em serviços de engenharia para elaboração de projetos de implantação e execução de obras de construção da Delegacia Cidadã juntamente com o 1º Distrito da Polícia Civil de Campo Mourão, localizada na Rua Armelindo Trombini, S/N, Bairro Jardim Francisco Ferreira Albuquerque, no município de Campo Mourão, Paraná",SECID-Secretaria de Estado das Cidades (Antigo SEDU),2025-03-24,Não,nan,9235318.08,24.29,2025-03-06,2025-03-24,,,,,,,,,,,,,,79.0,79.0,1.0,662307.0,8383.632911392406,6952246.0,88003.11392405063,,,240.88,3.0491139240506326,2.0,9116.0,4558.0,4050.0,2025.0,2.0,2.0,1.0,79891419000326.0,39945709500163.0,,,2567245.0,2567245.0,82.0,82.0,1.0,679914.0,8291.634146341463,7147835.0,87168.71951219512,,,451231.0,5502.817073170731,9235953.64,112633.58097560976,6992293.220000001,85271.86853658537,2.0,2.0,1.0,15070036.58,7535018.29,2567269.29,1283634.645,336.0,336.0,1.0,2816370.0,8382.05357142857,29587887.0,88059.1875,,,451230.0,1342.9464285714287,,True,-0.0631094701166719,0
164,"Contratação de empresa especializada para Elaboração de Projetos Executivos, Arquitetônico e Complementares para Casa Etelvina Lopes Restauro e Recuperação do Patrimônio da Edificação e para a área do anexo tratando-se de imóvel com tombamento pelo IPHAN pertencente ao Campus de Paranaguá da Universidade Estadual do Paraná - UNESPAR",UNESPAR-Universidade Estadual do Paraná,2024-12-28,Não,nan,72516.08,65000.00,2024-11-19,2024-12-28,,,,,,,,,,,,,,,,,,,,,,,,,2.0,17462.0,8731.0,4048.0,2024.0,2.0,2.0,1.0,60224673000332.0,30112336500166.0,,,245000.0,122500.0,3.0,3.0,1.0,1732.0,577.3333333333334,187137.0,62379.0,,,25.0,8.333333333333334,105236.08,35078.693333333336,80000.0,26666.666666666668,2.0,2.0,1.0,465156.08,232578.04,245000.0,122500.0,,,,,,,,,,,,,True,-0.17011637170991578,0
166,"Contratação de empresa especializada para execução de serviços de reforma e reparos gerais nas instalações do Complexo Poliesportivo do Tarumã, conforme elementos técnicos instrutores e anexos ao edital.",PRESP-Paraná Esporte (Antigo IPCE),nan,Não,nan,898739.90,nan,2024-12-13,nan,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3700.0,3700.0,2024.0,2024.0,2.0,3.0,1.5,156622214000296.0,78311107000148.0,,,39899.64,19949.82,3.0,4.0,1.3333333333333333,2004.0,668.0,245834.0,81944.66666666667,,,85.0,28.333333333333332,899719.9,299906.63333333336,974.99,487.495,3.0,4.0,1.3333333333333333,938819.9,312939.9666666667,39899.64,19949.82,,,,,,,,,,,,,True,-0.15352196865678214,0
167,Com base na Lei Federal 14133/2021 e no Decreto Estadual 10086/2022 torna-se público o presente edital com o intuito de promover a licitação para a contratação de empresa especializada na execução de Projetos Executivos de Instalações Elétricas e Climatização para adequação das instalações da Sede Artes da Cena da Universidade Estadual do Paraná,UNESPAR-Universidade Estadual do Paraná,2024-12-18,Não,nan,34761.19,26070.89,2024-12-05,2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,2.0,15090.0,7545.0,4048.0,2024.0,14.0,85.0,6.071428571428571,695010125002333.0,49643580357309.5,,,691037.67,49359.83357142857,17.0,122.0,7.176470588235294,10072.0,592.4705882352941,1241328.0,73019.29411764706,,,497.0,29.235294117647058,157962.49,9291.911176470589,129100.18000000001,9930.783076923077,18.0,123.0,6.833333333333333,1133843.23,62991.290555555555,691037.67,49359.83357142857,,,,,,,,,,,,,True,-0.1353976344781725,0
169,Execução de serviços de engenharia para reforma do telhado do laboratório de artes cênicas do CECA.,UEL-Universidade Estadual de Londrina,2024-12-11,Não,nan,254579.20,nan,2024-11-12,2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13458.0,6729.0,4048.0,2024.0,2.0,2.0,1.0,65963924000294.0,32981962000147.0,,,,,2.0,2.0,1.0,1603.0,801.5,80728.0,40364.0,,,2.0,1.0,611398.4,305699.2,468375.14879999997,234187.57439999998,2.0,2.0,1.0,611398.4,305699.2,46.1,23.05,,,,,,,,,,,,,True,-0.1744589081264371,0
170,Execução de serviços de engenharia para reforma do telhado do bloco C do CLCH.,UEL-Universidade Estadual de Londrina,2024-12-09,Não,nan,1031698.43,nan,2024-11-12,2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13762.0,4587.333333333333,6072.0,2024.0,4.0,7.0,1.75,105373496000736.0,26343374000184.0,,,16239.0,5413.0,4.0,7.0,1.75,20617.0,5154.25,133961.0,33490.25,,,4701.0,1175.25,1031715.12,257928.78,773786.0825,193446.520625,4.0,7.0,1.75,1056656.4300000002,264164.10750000004,16264.0,4066.0,,,,,,,,,,,,,True,-0.16862799969349335,0
